% f287.txt
% Date Thu, Jun 24, 2021 5:32 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 1.000, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	14.953723	0.159395	-113.040961	0.399085	-29.252424	-0.374838	-17.331438	-0.269400
200.000000	3.662437	0.009444	-116.896690	-0.474343	-23.395644	-0.471406	-19.531355	-0.254821
300.000000	-1.166023	-0.013208	-110.559872	-0.455941	-20.174181	0.460440	-19.542314	-0.245693
400.000000	-3.598871	-0.033684	-123.409079	0.349925	-19.834511	0.420392	-19.506758	-0.239151
500.000000	-6.181742	-0.043880	-119.963161	-0.455302	-17.816081	0.408985	-19.393235	-0.234495
600.000000	-7.710450	-0.041799	-128.810722	0.353208	-17.306455	0.387793	-19.252215	-0.231126
700.000000	-8.632559	-0.062031	-113.014262	0.255822	-16.705966	0.374060	-19.119184	-0.228265
800.000000	-10.113968	-0.080637	-123.436383	0.170187	-16.377699	0.363923	-18.989117	-0.225561
900.000000	-11.440096	-0.091070	-110.795410	0.263676	-16.186167	0.355570	-18.858200	-0.223387
1000.000000	-15.855888	-0.102927	-113.048630	-0.480142	-15.802212	0.348825	-18.728765	-0.221543
1100.000001	-13.391488	-0.109604	-123.559134	-0.194867	-15.652985	0.343090	-18.603556	-0.219968
1200.000001	-14.323948	-0.118918	-119.680866	0.160924	-15.446239	0.337959	-18.482242	-0.218624
1300.000001	-15.220813	-0.127713	-122.776632	-0.460461	-15.280712	0.333453	-18.364183	-0.217463
1400.000001	-17.521938	-0.131347	-117.625052	0.043745	-15.094880	0.330035	-18.248320	-0.216478
1500.000001	-16.499641	-0.137833	-113.060479	-0.227076	-14.943242	0.326393	-18.138373	-0.215676
1600.000001	-17.071649	-0.151853	-118.585826	0.044106	-14.800810	0.323369	-18.032557	-0.214932
1700.000001	-17.666461	-0.158116	-128.371009	-0.204006	-14.686414	0.320479	-17.928486	-0.214325
1800.000001	-18.209370	-0.169800	-114.166527	0.192151	-14.490510	0.317406	-17.829425	-0.213789
1900.000001	-18.937951	-0.178924	-118.874897	-0.007056	-14.410915	0.314649	-17.731326	-0.213349
2000.000001	-20.559473	-0.192236	-110.572581	0.278912	-14.302600	0.312571	-17.638943	-0.212983
2100.000001	-20.031299	-0.193362	-114.749991	0.346180	-14.181717	0.310112	-17.549703	-0.212686
2200.000001	-20.477611	-0.198233	-121.763073	0.062437	-14.072146	0.307700	-17.463150	-0.212455
2300.000001	-20.855394	-0.206870	-115.511266	0.194204	-13.973701	0.305760	-17.380178	-0.212269
2400.000001	-24.117289	-0.203808	-121.817089	0.221841	-13.865628	0.303610	-17.300220	-0.212129
2500.000001	-21.563423	-0.224378	-113.241320	0.065541	-13.778374	0.301552	-17.223184	-0.212019
2600.000001	-22.003498	-0.232377	-121.447211	0.398958	-13.695560	0.299524	-17.149221	-0.211948
2700.000001	-22.434962	-0.239678	-130.835750	0.186114	-13.607393	0.297512	-17.077491	-0.211913
2800.000001	-23.066906	-0.246186	-120.271669	-0.253959	-13.518235	0.295640	-17.007007	-0.211910
2900.000001	-22.709817	-0.261265	-121.649980	-0.457126	-13.446387	0.293795	-16.939509	-0.211933
3000.000001	-24.198315	-0.262872	-131.286234	0.137115	-13.357769	0.292207	-16.874437	-0.211978
3100.000001	-24.172432	-0.265235	-127.895402	0.084791	-13.295488	0.290559	-16.812201	-0.212036
3200.000001	-24.393123	-0.272653	-113.417073	0.211452	-13.216494	0.288605	-16.750698	-0.212116
3300.000002	-24.758473	-0.278654	-138.082667	0.107111	-13.165567	0.286952	-16.691429	-0.212212
3400.000002	-25.188460	-0.283483	-133.462013	0.003488	-13.083807	0.285394	-16.634937	-0.212325
3500.000002	-26.469049	-0.284152	-118.106044	0.070825	-13.030865	0.283439	-16.580402	-0.212452
3600.000002	-25.194517	-0.296242	-117.603042	0.294464	-12.971475	0.281835	-16.526286	-0.212593
3700.000002	-25.644142	-0.302434	-120.647369	0.164844	-12.914184	0.280310	-16.473443	-0.212745
3800.000002	-25.968446	-0.308825	-117.158596	0.258470	-12.848857	0.278693	-16.422622	-0.212908
3900.000002	-26.377691	-0.313315	-120.037180	-0.028854	-12.784964	0.277122	-16.373069	-0.213085
4000.000002	-26.780367	-0.313493	-121.909895	0.369300	-12.733126	0.275395	-16.324936	-0.213276
4100.000002	-28.099179	-0.314101	-125.585464	-0.280010	-12.690202	0.273661	-16.277253	-0.213493
4200.000002	-27.180898	-0.304265	-127.867687	0.482819	-12.658722	0.272471	-16.231306	-0.213743
4300.000002	-26.329238	-0.292176	-112.774699	-0.050182	-12.602042	0.270907	-16.189429	-0.214020
4400.000002	-24.870010	-0.298316	-116.267539	-0.392043	-12.538017	0.269437	-16.153002	-0.214264
4500.000002	-23.987350	-0.326160	-124.601630	-0.097174	-12.496649	0.267683	-16.116877	-0.214429
4600.000002	-24.127698	-0.351974	-122.066034	0.183186	-12.448602	0.266301	-16.077946	-0.214563
4700.000002	-24.487230	-0.366395	-117.061787	-0.072962	-12.404821	0.264729	-16.037525	-0.214725
4800.000002	-24.709650	-0.377781	-125.241295	-0.087896	-12.380135	0.263232	-15.999717	-0.214914
4900.000002	-24.816884	-0.389617	-128.511240	-0.022278	-12.333137	0.261885	-15.961715	-0.215108
5000.000002	-25.038403	-0.401931	-132.279784	-0.469341	-12.292424	0.260353	-15.924974	-0.215313
5100.000002	-25.173841	-0.411777	-120.120545	-0.190937	-12.262715	0.258811	-15.888726	-0.215524
5200.000002	-25.324859	-0.420260	-123.456576	-0.145673	-12.220291	0.257562	-15.853503	-0.215745
5300.000002	-25.293305	-0.432818	-129.313660	-0.133584	-12.195187	0.256179	-15.818508	-0.215968
5400.000002	-25.786984	-0.446753	-117.529317	0.162149	-12.153132	0.254732	-15.784252	-0.216200
5500.000003	-25.855859	-0.448954	-124.516544	0.308495	-12.122024	0.253264	-15.751669	-0.216429
5600.000003	-25.932355	-0.461653	-121.087258	0.137535	-12.088185	0.251940	-15.718481	-0.216670
5700.000003	-26.699317	-0.470142	-118.389332	0.164311	-12.038077	0.250455	-15.683723	-0.216954
5800.000003	-25.327005	-0.471010	-126.126536	0.079273	-12.019155	0.249212	-15.664623	-0.217185
5900.000003	-25.823912	-0.488266	-119.269767	-0.040892	-11.992368	0.247570	-15.631905	-0.217372
6000.000003	-26.077520	-0.495637	-124.932720	0.199174	-11.967176	0.246366	-15.601924	-0.217601
6100.000003	-26.125673	0.497539	-118.017346	-0.078529	-11.932951	0.244996	-15.572495	-0.217830
6200.000003	-26.030991	0.489064	-123.906000	0.267348	-11.913423	0.243588	-15.544139	-0.218066
6300.000003	-25.916821	0.480921	-114.793862	-0.014865	-11.871934	0.242349	-15.516759	-0.218303
6400.000003	-25.774545	0.470903	-114.687282	0.211718	-11.849508	0.240932	-15.489889	-0.218544
6500.000003	-25.460907	0.458385	-115.341713	0.366936	-11.816008	0.239650	-15.463452	-0.218784
6600.000003	-25.182148	0.446769	-116.104766	-0.152155	-11.778335	0.238061	-15.438176	-0.219022
6700.000003	-25.025437	0.430161	-126.098153	-0.142675	-11.754088	0.236719	-15.412667	-0.219273
6800.000003	-24.810381	0.411775	-116.781969	0.110751	-11.723271	0.235233	-15.387160	-0.219521
7000.000003	-24.606902	0.366593	-117.417906	-0.224940	-11.731479	0.233448	-15.342780	-0.220072
7100.000003	-25.013215	0.332569	-118.773145	0.133766	-11.646192	0.231418	-15.319793	-0.220266
7200.000003	-26.172977	0.295236	-121.118974	0.006410	-11.623140	0.229329	-15.297374	-0.220501
7300.000003	-28.596512	0.271312	-127.850024	0.258387	-11.624855	0.227611	-15.274585	-0.220726
7400.000003	-29.931735	0.264192	-119.309844	-0.003767	-11.618904	0.226080	-15.252311	-0.220964
7500.000003	-32.701529	0.236381	-120.381603	0.017750	-11.616586	0.224400	-15.230177	-0.221198
7700.000004	-32.725001	0.379772	-120.100458	0.328767	-11.649312	0.222477	-15.187575	-0.221668
7800.000004	-31.860496	0.362596	-115.577556	-0.399373	-11.655701	0.221726	-15.168562	-0.221909
7900.000004	-31.658807	0.353992	-119.623001	-0.097568	-11.645902	0.221118	-15.147955	-0.222134
8100.000004	-31.461206	0.350771	-115.203825	-0.183551	-11.551655	0.219712	-15.107616	-0.222612
8200.000004	-31.219580	0.349624	-115.898349	0.095538	-11.470503	0.218090	-15.088623	-0.222849
8300.000004	-30.909049	0.346040	-120.979658	0.088940	-11.465736	0.216118	-15.070228	-0.223087
8500.000004	-30.380554	0.338914	-120.205377	-0.313330	-11.418766	0.213385	-15.033505	-0.223563
8600.000004	-29.913854	0.332594	-115.724863	-0.100155	-11.409630	0.211757	-15.014884	-0.223801
8800.000004	-29.497187	0.320118	-117.350908	0.164406	-11.376787	0.208817	-14.979417	-0.224278
8900.000004	-29.239312	0.315530	-122.122581	0.140946	-11.380194	0.207556	-14.961791	-0.224511
9100.000004	-28.402993	0.302191	-123.952713	0.274189	-11.349681	0.204784	-14.928911	-0.224986
9200.000004	-28.180033	0.292346	-115.605354	0.407629	-11.337542	0.203324	-14.912043	-0.225224
9400.000004	-27.783489	0.281501	-120.011552	0.353856	-11.332496	0.200504	-14.879309	-0.225698
9500.000004	-27.437772	0.279689	-117.595970	0.126703	-11.349454	0.198902	-14.863829	-0.225940
9700.000004	-26.464825	0.264742	-122.932700	0.276564	-11.388616	0.196690	-14.832356	-0.226409
9800.000005	-26.125270	0.256645	-121.096110	0.351001	-11.393442	0.195978	-14.817318	-0.226644
10000.000005	-25.051352	0.246262	-117.998404	0.427092	-11.355763	0.193866	-14.787864	-0.227117
