% f153.txt
% Date Thu, Jun 24, 2021 5:28 PM
% Sine
% Response spectrum
% Stim level (V pk) 1.000, 0 dB filter gain, 120.0 dB attenuation
% Stim RMS (V) 0.000
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	-92.983069	0.182040	-119.162521	0.365034	-75.186291	0.321008	-121.155771	0.286443
200.000000	-92.298220	0.002508	-112.979984	0.330329	-70.113933	0.110366	-120.733084	0.311059
300.000000	-98.446359	0.304989	-106.404174	0.049734	-50.029691	-0.293858	-109.183600	0.426980
400.000000	-98.606835	0.179033	-110.628241	-0.473788	-70.475636	0.408031	-119.067196	0.371637
500.000000	-88.010686	-0.304423	-111.383745	0.333343	-69.922658	-0.256223	-110.983385	0.275540
600.000000	-96.568213	0.346207	-125.298494	0.028961	-68.721283	0.265341	-124.948226	0.363808
700.000000	-84.871066	0.210308	-120.753685	0.168016	-69.265285	0.498297	-116.718052	0.146872
800.000000	-82.665572	-0.044245	-122.622374	0.257611	-72.914699	0.340314	-112.342664	0.128539
900.000000	-82.031703	-0.094483	-112.720001	0.074588	-67.927651	-0.491189	-123.444499	0.207272
1000.000000	-12.266797	-0.099716	-124.023308	0.413010	-15.797845	0.348588	-18.691617	-0.221532
1100.000001	-82.547175	0.096429	-119.442335	0.161326	-72.419544	0.454081	-117.964468	0.225946
1200.000001	-79.132785	-0.301540	-124.448084	0.476774	-92.764609	-0.376157	-115.761636	0.250677
1300.000001	-85.724454	-0.267575	-114.979883	0.147341	-74.433931	-0.161661	-121.553127	0.053508
1400.000001	-77.675201	0.186113	-115.965223	-0.032625	-81.283299	-0.187964	-120.262101	-0.189741
1500.000001	-87.620994	-0.393275	-121.402767	0.075565	-66.117181	0.476639	-117.026768	-0.410973
1600.000001	-92.790331	-0.280114	-123.968798	0.410075	-66.726642	0.251754	-117.031705	0.001419
