% f104.txt
% Date Sat, Jun 26, 2021 5:36 PM
% Sine seq
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Stim RMS (V) 0.000
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
10.000000	-116.769803	-0.018734	-121.622662	-0.083273	-68.688951	-0.048568	-124.918515	-0.468209
20.000000	-115.281705	0.243889	-121.715222	0.467742	-72.054181	0.403639	-116.901175	-0.458919
30.000000	-113.803489	0.241275	-124.055834	-0.163468	-62.166875	0.261773	-122.237934	0.254475
40.000000	-132.616743	0.068686	-136.706851	0.124336	-61.858003	-0.215361	-124.484870	0.406950
50.000000	-125.168494	0.435424	-122.447974	0.069836	-63.768217	-0.400150	-120.485947	0.278512
60.000000	-96.637588	-0.272276	-89.406972	0.014850	-71.868313	0.060169	-100.713097	0.485317
70.000000	-114.877110	-0.336806	-118.115973	0.174408	-67.543417	-0.283684	-119.205357	-0.241013
80.000000	-121.114818	-0.248859	-133.169824	-0.017250	-67.729794	-0.155824	-114.570360	-0.107905
90.000000	-125.631332	-0.460287	-124.055392	-0.025163	-61.767774	-0.085782	-122.889333	0.389409
100.000000	-132.999772	0.080894	-126.183153	-0.361879	-60.234345	0.420719	-127.011435	0.030655
110.000000	-124.637575	-0.316245	-123.887688	-0.146571	-56.930737	0.312441	-126.385795	-0.063697
120.000000	-125.028985	0.423099	-119.517914	0.089416	-58.634840	0.305584	-120.095181	-0.347542
130.000000	-125.388981	-0.428388	-117.306771	0.269920	-65.717094	-0.391460	-131.299113	0.421225
140.000000	-120.415285	0.310163	-136.887568	0.091199	-61.102377	-0.071098	-120.895022	0.409331
150.000000	-122.688777	0.033050	-123.878076	0.089834	-58.532381	0.054945	-122.069004	-0.097959
160.000000	-128.539101	0.399134	-125.815268	-0.416035	-62.759874	0.249044	-134.897607	0.398325
170.000000	-128.158107	0.320518	-129.628440	0.301170	-51.593416	-0.162477	-117.121077	-0.181499
180.000000	-107.270342	-0.434466	-93.404859	-0.465460	-67.748114	0.213683	-94.018307	-0.078132
190.000000	-126.165990	-0.221856	-126.841199	0.337341	-66.077226	-0.128407	-119.843073	-0.124658
200.000000	-131.029706	-0.156668	-121.372115	0.192462	-70.909527	-0.046778	-126.396364	-0.110629
210.000000	-134.402188	-0.119829	-135.812938	0.322895	-66.273839	0.281436	-123.789160	0.057714
220.000000	-123.360467	-0.223172	-130.618801	0.046697	-57.461295	-0.446109	-120.687022	0.330061
230.000000	-124.359767	-0.126674	-127.043739	-0.054275	-58.471452	0.266740	-119.028919	-0.173452
240.000000	-139.112008	-0.401459	-131.610353	0.021850	-56.809479	0.496327	-126.687130	-0.444388
250.000000	-131.109578	0.455662	-117.726896	0.493996	-58.557432	-0.097879	-122.887775	-0.431373
260.000000	-121.981369	0.449351	-123.832057	-0.199459	-55.667067	0.467968	-127.071749	0.373129
270.000000	-124.296116	-0.003116	-119.488943	-0.245121	-58.512720	-0.203649	-121.641734	-0.426593
280.000000	-126.786513	0.352114	-125.051158	0.088051	-63.108611	0.486562	-119.263426	-0.408856
290.000000	-126.034207	-0.424030	-123.472780	-0.012400	-62.425529	0.462177	-137.431262	0.247209
300.000000	-107.674231	-0.383205	-105.525318	0.080183	-57.460503	0.456086	-107.985559	0.398773
310.000000	-130.222902	0.210603	-120.191616	-0.499930	-51.302732	-0.114734	-121.434924	0.484781
320.000000	-136.455193	0.423265	-151.322918	-0.086275	-62.390266	0.188327	-125.934709	-0.023732
330.000000	-129.406706	-0.248501	-128.163864	0.368678	-68.590162	0.029072	-122.954967	0.013806
340.000000	-124.364147	-0.050792	-130.379620	-0.386363	-70.161333	-0.229601	-127.299447	-0.335498
350.000000	-126.104784	0.044153	-124.367662	-0.084072	-58.655197	-0.293806	-135.698588	-0.035106
360.000000	-125.071483	0.478769	-123.654331	-0.134069	-57.927392	-0.393268	-125.188306	-0.034169
370.000000	-129.231687	-0.247642	-124.637828	-0.154000	-58.684933	-0.230535	-125.026507	0.367615
380.000000	-124.722616	-0.142858	-126.548751	-0.289977	-64.819791	0.450322	-124.110104	0.183417
390.000000	-126.406084	-0.123918	-144.946227	-0.303265	-57.453774	0.250570	-125.047623	-0.278843
400.000000	-139.891778	-0.398527	-123.651540	-0.090874	-62.412703	0.157594	-123.304870	-0.007259
410.000000	-138.418687	-0.324279	-123.260315	0.206649	-67.570630	-0.101401	-133.265248	-0.454553
420.000000	-117.810706	0.129181	-108.928704	0.183013	-85.700379	0.406148	-124.303160	0.416836
430.000000	-124.797426	0.321999	-125.771733	-0.420970	-56.651838	-0.414571	-123.366183	0.011663
440.000000	-124.875000	0.414045	-120.613222	0.432579	-69.308655	-0.321263	-125.316857	-0.370476
450.000000	-126.558014	0.010722	-129.582325	-0.044212	-68.675015	-0.348160	-137.353471	-0.064835
460.000000	-131.309245	0.192362	-128.940362	0.378493	-61.620697	-0.395207	-120.226429	0.047176
470.000000	-123.831691	0.058859	-119.752389	0.222339	-62.934295	0.263658	-118.003157	0.113102
480.000000	-131.465067	-0.379104	-124.891801	-0.302780	-62.952714	-0.276187	-123.571499	0.280114
490.000000	-123.564730	-0.099708	-126.572011	-0.081245	-61.324818	0.186137	-124.688589	-0.304170
500.000000	-120.965008	-0.295425	-123.042334	0.080619	-80.706550	-0.370736	-119.102239	-0.025183
510.000000	-124.262701	-0.201238	-129.457248	-0.043748	-62.550964	-0.053092	-144.386588	-0.438546
520.000000	-119.312194	-0.115654	-127.094190	0.366906	-59.167407	-0.478912	-126.750772	-0.465569
530.000000	-125.121138	0.432466	-135.922525	-0.188008	-66.209594	0.472994	-133.222163	0.468101
540.000000	-116.644842	0.015018	-104.407478	0.181843	-69.610660	-0.194916	-123.643145	0.352163
550.000000	-125.176427	0.471915	-119.600992	0.415885	-61.769944	-0.399418	-139.448140	-0.411656
560.000000	-126.600277	0.003391	-119.725060	0.016583	-69.788776	-0.011020	-132.410324	-0.039918
570.000001	-121.554813	0.134753	-131.531540	0.366027	-62.506094	-0.129316	-122.752492	0.303415
580.000001	-126.798104	-0.065609	-122.361441	0.208308	-59.373830	0.282295	-132.496152	-0.470145
590.000001	-123.510279	0.258667	-133.347517	-0.477578	-76.415426	-0.027741	-122.042146	-0.494660
600.000001	-127.146621	-0.396569	-124.476194	0.284347	-66.897474	-0.023209	-123.088845	-0.034055
610.000001	-126.546529	0.333976	-133.366933	0.126248	-62.476382	0.494360	-138.141928	0.484617
620.000001	-133.043172	-0.479202	-128.729189	0.290615	-65.643343	-0.435220	-127.829251	0.044466
630.000001	-119.826210	0.259643	-123.640285	-0.413018	-63.662590	-0.282670	-127.528901	0.193758
640.000001	-129.671218	0.257327	-117.434712	-0.445931	-2.077132	0.430898	-24.766057	-0.218602
650.000001	-129.476724	0.129734	-125.982055	-0.008916	-67.022163	0.300301	-121.705013	0.104227
660.000001	-118.683580	-0.245383	-108.151246	-0.334080	-68.045182	0.345877	-123.637851	-0.092054
670.000001	-127.721189	-0.442224	-123.264266	0.425648	-65.364398	-0.159873	-122.958132	-0.362237
680.000001	-126.291653	-0.335922	-128.551249	0.289606	-62.622013	0.372010	-139.452091	-0.203974
690.000001	-159.562416	0.261438	-122.063941	0.213793	-63.973080	0.292098	-126.618799	-0.458412
700.000001	-127.879403	-0.445858	-127.503574	0.367013	-70.071883	0.282309	-126.350367	-0.037857
710.000001	-129.282048	-0.409471	-127.873043	0.116724	-70.151399	0.372882	-119.471793	-0.484388
720.000001	-121.781615	0.208270	-135.208743	-0.205199	-65.768009	-0.236255	-124.292859	0.240710
730.000001	-126.922073	0.264742	-121.249173	0.105570	-65.168866	-0.088451	-127.988792	-0.384716
740.000001	-126.045254	0.472540	-128.944157	0.357160	-67.548319	-0.153686	-123.379626	0.439637
750.000001	-139.256029	-0.369002	-121.963941	0.456313	-64.356419	0.359479	-129.318435	0.391878
760.000001	-122.281740	0.227169	-127.257629	-0.179901	-70.969627	-0.032888	-127.302336	0.002946
770.000001	-127.840399	0.357163	-127.837846	-0.071223	-80.995668	0.088309	-131.045915	0.215565
780.000001	-118.428415	0.254792	-108.036227	-0.298424	-88.345972	-0.323212	-138.276479	-0.232796
790.000001	-127.140654	0.447126	-124.443325	-0.083062	-63.557112	-0.293523	-117.215515	-0.407014
800.000001	-127.107475	0.102193	-122.997667	-0.071023	-67.346515	0.490763	-129.644563	0.192101
810.000001	-136.401857	0.251426	-125.904478	0.033759	-68.667551	-0.224973	-122.917522	0.285462
820.000001	-129.433095	0.186342	-125.398471	-0.042263	-66.611242	-0.154134	-134.104812	-0.117651
830.000001	-129.379897	0.164701	-158.207493	-0.351536	-65.226282	-0.450547	-124.136328	0.386076
840.000001	-124.573279	0.257177	-124.364107	0.088056	-73.182707	-0.353515	-122.691240	-0.029552
850.000001	-117.273358	0.269653	-126.770838	0.247620	-91.725596	-0.429288	-127.788574	0.172644
860.000001	-120.018070	0.007454	-119.976494	0.154430	-61.944447	0.037348	-135.629643	-0.225019
870.000001	-122.577430	0.381839	-125.637226	-0.043860	-72.653590	-0.467265	-125.386297	-0.104112
880.000001	-136.014859	-0.402696	-125.653837	0.023441	-62.346532	0.125535	-130.074384	-0.169210
890.000001	-121.689998	0.172869	-127.159888	0.075553	-68.142734	-0.499142	-132.505583	0.319234
900.000001	-125.369905	0.297105	-116.077385	0.146565	-60.567237	-0.402409	-116.282563	0.258920
910.000001	-125.156373	-0.276969	-132.663611	-0.415063	-65.476750	0.384187	-128.606979	0.170943
920.000001	-131.758018	-0.123061	-125.848181	-0.252677	-71.746648	-0.366446	-125.584886	-0.238671
930.000001	-140.626199	-0.410459	-126.033957	-0.007709	-65.575201	0.002602	-136.793925	0.323363
940.000001	-122.826221	-0.217769	-128.516401	-0.258609	-64.445133	0.499450	-128.469726	0.157866
950.000001	-124.509233	-0.025881	-135.081971	0.312708	-61.487496	0.197787	-134.090000	-0.470315
960.000001	-118.212284	-0.227402	-132.996423	-0.122787	-81.917540	-0.463351	-122.839201	-0.261859
