% f112.txt
% Date Sat, Jun 26, 2021 5:38 PM
% Sine seq
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Stim RMS (V) 0.000
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
10.000000	-114.679605	-0.110184	-124.638158	-0.219463	-69.395627	0.256146	-113.041914	-0.012441
20.000000	-121.087981	0.048564	-118.680554	0.209428	-65.302279	-0.274628	-114.805317	-0.321849
30.000000	-123.055443	0.176068	-125.061650	0.055598	-70.495669	0.361551	-121.349962	0.494931
40.000000	-117.352485	0.410820	-123.383617	-0.417919	-67.374675	0.419147	-123.078900	0.061099
50.000000	-121.895552	0.498432	-117.973982	-0.387578	-63.437927	0.008419	-129.686662	-0.231984
60.000000	-96.633775	0.438482	-89.640709	-0.283467	-59.270982	-0.115497	-101.238382	0.171333
70.000000	-135.441538	-0.214226	-121.952897	0.133249	-66.809726	-0.229940	-121.245657	0.309216
80.000000	-120.186918	0.079133	-132.185115	-0.060524	-64.683765	-0.210503	-133.251283	-0.210229
90.000000	-122.623319	-0.485268	-121.599957	-0.261898	-64.666508	0.482034	-129.891451	-0.128357
100.000000	-130.951760	0.202695	-118.818127	-0.008947	-71.555953	0.309727	-126.146238	-0.106514
110.000000	-119.005630	-0.262960	-129.441958	0.267882	-57.912158	0.068245	-123.985139	0.003575
120.000000	-124.305234	-0.485120	-117.175949	0.040867	-66.879421	-0.359138	-123.227178	-0.385181
130.000000	-126.749256	-0.309806	-126.235621	0.067304	-72.789112	0.282775	-137.158263	-0.444792
140.000000	-120.893681	-0.467194	-130.287489	-0.038213	-56.182617	0.328914	-124.432092	-0.192848
150.000000	-120.438324	0.197828	-123.602329	-0.179740	-65.432858	0.218614	-121.758818	-0.288894
160.000000	-118.611365	-0.236596	-124.592567	-0.010833	-57.422799	-0.277798	-118.940431	-0.450094
170.000000	-126.567773	-0.088850	-142.159340	-0.210553	-55.082088	-0.419474	-121.708976	-0.021088
180.000000	-108.870155	-0.332148	-95.200959	-0.365291	-75.985360	0.243963	-95.772002	0.013864
190.000000	-130.210321	0.239410	-123.038289	-0.265705	-76.583906	0.255319	-128.738227	-0.070686
200.000000	-129.609596	0.029282	-124.484464	-0.499935	-63.599394	-0.273911	-125.187077	0.314892
210.000000	-139.930366	0.455168	-122.299996	0.353379	-81.128087	-0.297312	-119.763425	-0.279750
220.000000	-122.145182	0.406754	-124.181653	0.299467	-56.352896	0.298699	-124.978313	-0.377719
230.000000	-126.429352	0.444456	-120.679627	0.056246	-68.379714	-0.480198	-118.255876	0.295863
240.000000	-121.049507	-0.031972	-120.867052	0.150120	-50.655599	0.312745	-132.183790	-0.234339
250.000000	-119.231170	0.081463	-124.778095	0.148389	-51.696258	-0.298414	-124.777307	0.091013
260.000000	-118.215212	0.109075	-127.114507	0.049564	-60.355077	-0.251772	-119.212521	0.433228
270.000000	-122.048097	-0.375920	-124.295867	-0.285482	-59.131258	-0.052203	-130.006207	0.155908
280.000000	-137.365018	-0.497189	-126.676377	-0.412051	-62.811616	-0.466045	-127.717004	-0.220270
290.000000	-145.065698	0.416559	-129.696683	0.180698	-60.030232	-0.355270	-124.306273	-0.079174
300.000000	-110.841800	0.100522	-109.069656	-0.441148	-57.587115	0.413898	-114.711437	-0.043913
310.000000	-122.935544	-0.280689	-139.039694	0.286085	-59.141888	0.073159	-124.694455	-0.082459
