% f269.txt
% Date Thu, Jul 29, 2021 9:00 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
200.000000	-26.035583	-0.257235	-51.328901	-0.195247	-12.089108	0.329407	-0.304387	0.050351
220.000000	-26.232980	-0.251269	-54.251382	-0.225236	-15.283098	0.299234	-4.054998	0.014870
240.000000	-26.225124	-0.247142	-56.595252	-0.230591	-18.272001	0.297374	-7.673972	0.000531
260.000000	-26.141559	-0.249285	-55.009125	-0.210183	-14.666115	0.314537	-5.908347	0.034072
280.000000	-26.267556	-0.245616	-56.168111	-0.251210	-17.985074	0.270877	-10.279081	0.004607
300.000000	-26.234652	-0.243962	-57.598504	-0.284932	-19.320404	0.289798	-9.715984	0.023525
320.000000	-26.248584	-0.242724	-60.062455	-0.265388	-19.159328	0.266614	-10.517475	-0.013045
340.000000	-26.235892	-0.241302	-60.531537	-0.260028	-20.278171	0.259290	-11.967230	-0.025173
380.000000	-26.188519	-0.238707	-63.318917	-0.256178	-23.205493	0.256184	-15.848682	-0.035277
400.000000	-26.186822	-0.239748	-56.676286	-0.259743	-17.981384	0.257678	-12.193549	-0.026567
420.000000	-26.165725	-0.237914	-60.253196	-0.261671	-20.715498	0.247771	-15.066953	-0.040890
460.000000	-26.129273	-0.236638	-59.037944	-0.264541	-20.685776	0.245259	-16.000106	-0.043482
500.000000	-26.092057	-0.235320	-59.600550	-0.267813	-20.980461	0.239470	-16.935252	-0.048944
520.000000	-26.077762	-0.234777	-60.212575	-0.266626	-21.097814	0.237678	-16.578176	-0.052632
560.000000	-26.038300	-0.233502	-59.961371	-0.271713	-21.919329	0.234114	-18.610415	-0.057486
600.000000	-26.001138	-0.232492	-61.625642	-0.270040	-22.045365	0.229856	-18.733447	-0.062962
640.000000	-25.962373	-0.231631	-61.149399	-0.266813	-21.185754	0.243157	-19.178990	-0.066251
700.000000	-25.901321	-0.230310	-64.417821	-0.259108	-21.782271	0.238282	-19.961454	-0.057551
740.000000	-25.852864	-0.229813	-58.847883	-0.212153	-19.809025	0.280403	-19.456069	-0.034067
800.000000	-25.809174	-0.228312	-59.836668	-0.275799	-22.387310	0.222990	-22.052890	-0.077599
860.000000	-25.750296	-0.227282	-61.378804	-0.276578	-22.201302	0.213891	-22.600651	-0.087677
920.000001	-25.686101	-0.226275	-68.848886	-0.198005	-22.182389	0.213458	-24.085471	-0.084804
980.000001	-25.635502	-0.225510	-58.164800	-0.292749	-21.270303	0.205274	-23.274537	-0.099970
1060.000001	-25.562943	-0.224525	-60.731876	-0.291047	-21.272872	0.175881	-23.478523	-0.108522
1140.000001	-25.482642	-0.223514	-60.367800	-0.293514	-22.353997	0.182096	-25.146086	-0.117014
1220.000001	-25.407453	-0.222713	-60.405972	-0.296389	-22.606861	0.182666	-25.333288	-0.124031
1300.000001	-25.320062	-0.221847	-59.218017	-0.312318	-30.074303	0.177547	-29.218747	-0.120096
1400.000001	-25.237571	-0.221157	-57.830699	-0.351265	-24.604678	0.221808	-27.588733	-0.121498
1500.000001	-25.160593	-0.220572	-64.779982	-0.356454	-20.511886	0.199002	-25.879219	-0.144043
1600.000001	-25.072603	-0.219812	-58.807171	-0.335484	-23.394210	0.184543	-28.116353	-0.155933
1720.000001	-24.969352	-0.219325	-50.209046	-0.479263	-22.960626	0.229491	-26.661783	-0.210623
1840.000001	-24.892014	-0.218769	-65.512922	0.251118	-20.646874	0.194459	-30.536104	-0.157679
1960.000001	-24.803893	-0.218255	-79.489161	-0.103003	-20.664957	0.177086	-29.441944	-0.170527
2120.000001	-24.689954	-0.217732	-71.816399	-0.138049	-20.685830	0.163459	-29.655098	-0.195826
2260.000001	-24.593876	-0.217389	-64.722603	-0.240386	-21.767857	0.162051	-31.590418	-0.210169
2420.000001	-24.495496	-0.217068	-63.954139	-0.264071	-21.005862	0.157326	-31.342428	-0.222801
2600.000001	-24.390344	-0.216793	-63.949737	-0.277633	-21.135715	0.150424	-32.144969	-0.236971
2780.000002	-24.291866	-0.216599	-63.670604	-0.282574	-20.929308	0.147046	-32.601473	-0.249816
2980.000002	-24.189275	-0.216451	-62.980660	-0.301090	-20.666812	0.144379	-32.950506	-0.263275
3200.000002	-24.084903	-0.216358	-61.926386	-0.316630	-19.972527	0.146164	-32.878602	-0.275771
3420.000002	-23.988262	-0.216313	-61.886421	-0.331630	-19.534521	0.136675	-33.165310	-0.297971
3680.000002	-23.879920	-0.216318	-61.061488	-0.366364	-19.141366	0.128779	-33.447587	-0.324343
3940.000002	-23.780220	-0.216384	-59.022172	-0.435021	-17.961663	0.132308	-32.738030	-0.352728
4220.000002	-23.675328	-0.216490	-69.579411	0.482900	-16.236276	0.135006	-33.744123	-0.351091
4520.000003	-23.573501	-0.216626	-62.710118	-0.376384	-13.679688	0.111900	-30.906005	-0.393444
4860.000003	-23.475364	-0.216789	-54.654375	-0.417998	-13.442642	0.105637	-32.192452	-0.421400
5200.000003	-23.376556	-0.217007	-49.600290	0.491733	-8.681573	0.094202	-28.102624	-0.456453
5580.000003	-23.270376	-0.217522	-44.775972	0.358209	-1.548902	0.028724	-22.404341	0.453228
5980.000003	-23.219504	-0.217655	-44.287681	0.057518	-3.897700	-0.270193	-25.902766	0.133566
6400.000004	-23.119972	-0.217771	-49.526503	0.001507	-8.504928	-0.288371	-31.546336	0.086511
6860.000004	-23.023763	-0.217987	-52.791507	-0.036417	-15.599560	-0.330128	-40.158345	0.003941
7360.000004	-22.934326	-0.218295	-52.447480	-0.060606	-20.689070	-0.264604	-47.906205	0.026320
7880.000005	-22.848901	-0.218626	-47.686904	-0.174790	-8.462609	-0.156273	-42.516233	0.145867
8440.000005	-22.765177	-0.218943	-59.738950	-0.205415	-12.341551	-0.399339	-45.815770	-0.017210
9060.000005	-22.679866	-0.219311	-59.006708	-0.133730	-20.078604	-0.448050	-48.929859	-0.087663
9700.000006	-22.598327	-0.219682	-55.947013	-0.159086	-14.163644	-0.330427	-57.201024	0.038887
10400.000006	-22.516311	-0.220089	-59.896464	-0.269278	-18.364149	0.345505	-45.822428	-0.156713
11140.000006	-22.436379	-0.220502	-60.838456	-0.183695	-26.299387	-0.419396	-55.295404	-0.222406
11940.000007	-22.356415	-0.220944	-58.785679	-0.191697	-20.297116	-0.419690	-58.288213	-0.110523
12800.000007	-22.275547	-0.221421	-57.324187	-0.276888	-14.345038	0.340545	-40.403876	-0.241170
13720.000008	-22.195763	-0.221914	-63.629820	-0.231627	-25.676994	0.149286	-45.553844	-0.437635
14700.000008	-22.116757	-0.222442	-63.314481	-0.212642	-34.655318	0.056323	-49.490626	0.465145
15760.000009	-22.036315	-0.223016	-62.467292	-0.191230	-43.623732	0.096537	-47.283962	0.411799
16880.000010	-22.168522	-0.223287	-63.579879	-0.186799	-52.751301	0.069928	-42.775565	0.276807
18100.000010	-21.986741	-0.224136	-57.756412	-0.157046	-27.550616	0.019288	-40.292705	-0.169248
19400.000011	-21.773021	-0.225057	-61.849080	-0.221414	-30.393423	-0.133333	-55.556941	-0.348405
