% f185.txt
% Date Thu, Jul 15, 2021 4:18 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 0.100, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
19.001292	-39.638074	-0.241640	-56.820134	-0.079997	-99.303381	0.091269	-116.063589	0.138644
38.002584	-39.387378	-0.233526	-50.023194	-0.161744	-95.019453	0.075139	-119.881652	0.238526
57.003876	-38.813942	-0.225174	-38.188728	-0.489191	-99.865249	0.438322	-112.209211	-0.005200
76.005168	-37.525207	-0.225305	-35.152438	0.487439	-110.492615	-0.249835	-120.364968	-0.261887
95.006461	-36.796936	-0.258790	-27.971023	0.366429	-104.792527	0.106014	-129.967246	0.036446
114.007753	-38.108290	-0.275641	-24.649934	-0.322911	-99.831661	0.395394	-130.298997	0.317506
133.009045	-38.933459	-0.271311	-22.937466	-0.425070	-103.092273	-0.427025	-117.758925	0.072136
152.010337	-39.297378	-0.265188	-20.446755	0.405452	-103.486164	0.232322	-135.610109	0.184756
190.012921	-39.528920	-0.256033	-34.527901	0.454930	-107.050234	-0.149412	-120.954739	-0.237011
209.014213	-39.557667	-0.252692	-30.882739	0.365201	-101.667278	-0.437663	-122.027708	-0.339347
247.016797	-39.518839	-0.248036	-32.789350	-0.499963	-106.480993	0.389302	-123.687670	0.341648
304.020674	-39.530231	-0.243924	-34.421250	-0.424142	-123.362255	0.491778	-133.161585	-0.319891
361.024550	-39.489617	-0.239438	-31.768477	-0.363607	-114.552474	-0.451994	-119.259531	-0.259801
437.029718	-39.402704	-0.234948	-25.039019	-0.488190	-112.064803	-0.480869	-134.952704	0.114335
513.034887	-39.300954	-0.231225	-24.310621	-0.467200	-112.967360	-0.462193	-124.794989	-0.013594
608.041347	-39.162787	-0.227688	-23.912755	0.499772	-118.087092	0.351262	-120.167199	-0.304405
722.049100	-39.020125	-0.223931	-22.902004	0.497924	-124.121833	-0.294509	-131.746736	-0.052406
855.058145	-38.840156	-0.220076	-19.362019	-0.488653	-114.434977	0.449280	-122.343764	0.287372
1026.069774	-38.611077	-0.216203	-17.209203	0.470825	-111.253252	0.424283	-121.544234	0.378090
1216.082695	-38.370036	-0.212786	-16.753933	0.450391	-111.222564	0.414508	-133.946998	0.326476
1444.098200	-38.100475	-0.209600	-15.231957	0.449828	-109.699217	0.454872	-119.891442	0.383559
1729.117582	-37.792469	-0.206557	-15.434630	0.438830	-109.604117	0.417388	-123.113687	0.415003
2052.139547	-37.474349	-0.204015	-12.640550	0.437188	-109.231158	0.407539	-124.124488	-0.315326
2432.165389	-37.136715	-0.202547	-10.946467	0.421874	-107.491642	0.389959	-116.856110	0.349284
2888.196400	-36.861530	-0.200303	-11.972171	0.376787	-105.586180	0.401508	-116.062467	0.353959
3439.233871	-36.520255	-0.198488	-11.118700	0.379154	-105.798760	0.398276	-117.777473	0.312354
4085.277803	-36.187591	-0.197064	-9.838427	0.369942	-106.428507	0.355845	-116.930299	0.300405
4864.330779	-35.858306	-0.195789	-8.814194	0.356193	-104.672535	0.342083	-122.031856	0.278306
5776.392800	-35.541345	-0.194969	-7.004988	0.331465	-104.117413	0.336353	-116.333616	0.349570
6878.467742	-35.249983	-0.193249	-8.157010	0.329990	-104.130655	0.345981	-115.166617	0.342709
8189.556897	-34.961751	-0.191723	-4.870869	0.291332	-103.557883	0.348740	-116.690188	0.259993
9728.661558	-34.682905	-0.189896	-5.853469	0.271491	-103.763510	0.328975	-114.850418	0.256157
11571.786892	-34.418717	-0.187687	-5.564259	0.247474	-103.423628	0.322966	-115.685653	0.247587
13756.935484	-34.169600	-0.184949	-5.462844	0.222804	-103.681885	0.328615	-113.273587	0.268409
16360.112503	-33.936360	-0.181556	-5.474135	0.191539	-102.561223	0.337172	-112.864834	0.245992
19457.323116	-33.716678	-0.177417	-5.161092	0.151993	-101.787306	0.332979	-115.495841	0.174164
