% f428.txt
% Date Thu, Jul 15, 2021 4:35 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
500.000000	-25.201920	-0.231585	-15.412058	0.455560	-105.257054	-0.413710	-107.048598	-0.427806
600.000000	-25.060386	-0.227358	-15.677938	0.441461	-103.383519	0.477156	-111.185381	0.392973
700.000000	-24.939386	-0.223864	-13.981338	0.437532	-100.034211	0.459969	-120.745606	0.303341
800.000000	-24.814182	-0.220535	-13.014038	0.433792	-103.006301	0.478560	-112.141621	-0.455019
900.000000	-24.680336	-0.217742	-12.331369	0.430989	-101.436906	0.498095	-119.964033	0.308965
1000.000001	-24.549401	-0.215299	-11.636523	0.425055	-105.265733	0.452830	-120.396686	0.157394
1100.000001	-24.421123	-0.213155	-12.436554	0.408659	-100.762272	0.425315	-111.411074	-0.466562
1200.000001	-24.298087	-0.211226	-10.757876	0.428983	-101.788069	0.487298	-124.062541	0.171962
1300.000001	-24.177697	-0.209496	-10.346361	0.431472	-103.330301	0.485755	-117.118948	-0.496545
1400.000001	-24.060540	-0.207938	-9.391617	0.425936	-100.132989	0.469049	-111.051532	0.474860
1500.000001	-23.949603	-0.206552	-9.358945	0.422340	-101.228317	0.420920	-111.521087	-0.443224
1600.000001	-23.843454	-0.205248	-8.986245	0.422815	-98.718961	0.474688	-110.945109	0.400539
1700.000001	-23.738619	-0.204065	-8.610594	0.423083	-98.073799	0.421962	-111.823553	-0.470471
1900.000001	-23.540545	-0.201969	-7.873534	0.421547	-100.604667	0.434086	-117.001804	0.397591
2000.000001	-23.446184	-0.201033	-7.511615	0.421029	-96.975475	0.432488	-113.483631	-0.451560
2100.000001	-23.354376	-0.200193	-7.259545	0.420253	-97.282562	0.426882	-110.490974	0.416947
2300.000001	-23.175087	-0.198795	-6.530709	0.418992	-97.545620	0.442858	-115.092487	0.401401
2500.000001	-23.027348	-0.198187	-5.974234	0.416246	-96.457521	0.409290	-113.455912	-0.489593
2600.000001	-22.984906	-0.197494	-5.714785	0.415191	-95.884597	0.396967	-112.631500	0.430534
2800.000001	-22.854377	-0.195836	-5.195849	0.413822	-96.232046	0.393479	-111.461655	0.369415
3000.000002	-22.722508	-0.194634	-4.699778	0.411645	-94.848177	0.414658	-106.905386	0.378289
3200.000002	-22.599402	-0.193545	-4.235404	0.409193	-95.740610	0.392140	-106.931339	0.420009
3500.000002	-22.429457	-0.192119	-3.584199	0.405571	-94.642101	0.390444	-107.895513	0.381544
3700.000002	-22.325296	-0.191244	-3.186900	0.402819	-94.873755	0.379131	-105.540202	0.447121
4000.000002	-22.179803	-0.190021	-2.624963	0.398765	-93.385293	0.373907	-107.287104	0.369915
4300.000002	-22.046220	-0.188874	-2.110786	0.394368	-93.720357	0.389349	-108.942165	0.445923
4600.000002	-21.923865	-0.187777	-1.650777	0.389817	-94.051458	0.379897	-108.173653	0.402105
4900.000002	-21.809124	-0.186715	-1.237689	0.385476	-93.014950	0.379146	-105.181751	0.358931
5300.000003	-21.667531	-0.185360	-0.717922	0.379308	-93.692675	0.367348	-110.797454	0.310142
5700.000003	-21.531286	-0.184181	-0.250087	0.372974	-93.751101	0.372811	-107.386680	0.347777
6100.000003	-21.443217	-0.183036	0.091430	0.366741	-94.100685	0.386213	-111.666614	0.445331
6500.000003	-21.334091	-0.181423	0.470768	0.361551	-93.142063	0.374687	-109.366528	0.321122
7000.000004	-21.209179	-0.179808	0.881851	0.354251	-94.048373	0.350859	-104.145316	0.375356
7500.000004	-21.093022	-0.178153	1.238703	0.347226	-92.537291	0.370209	-105.983288	0.350471
8000.000004	-20.994432	-0.176583	1.619668	0.340123	-93.006213	0.373018	-104.430711	0.338411
8600.000004	-20.877855	-0.174533	1.891193	0.331632	-92.620431	0.368085	-104.049788	0.357316
9200.000005	-20.772515	-0.172574	2.168472	0.323817	-92.430181	0.372523	-103.684873	0.372780
9800.000005	-20.676768	-0.170607	2.413377	0.316172	-92.959174	0.378751	-104.142887	0.353839
