% f37.txt
% Date Thu, Jul 15, 2021 3:38 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 0.050, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
19.001292	-45.470470	-0.241790	-48.157142	0.173833	-85.672851	-0.146122	-111.213561	-0.036827
38.002584	-45.242147	-0.233805	-50.054080	-0.089381	-95.913914	-0.339440	-123.773309	0.381812
57.003876	-44.632981	-0.225643	-66.349089	-0.314172	-98.630936	0.152820	-122.311487	0.097028
76.005168	-43.389751	-0.225459	-36.303840	-0.016120	-102.763298	0.377909	-131.689828	-0.308593
95.006461	-42.612043	-0.258226	-25.555995	0.016839	-108.158134	0.325217	-118.539738	-0.042829
114.007753	-43.902221	-0.275271	-28.198038	-0.289389	-101.186482	0.406849	-124.079892	-0.165518
133.009045	-44.773980	-0.270873	-28.312854	-0.431682	-100.901687	-0.327948	-125.720658	-0.165149
152.010337	-45.110346	-0.265044	-26.430850	0.386001	-125.026151	-0.139133	-121.551635	-0.288818
190.012921	-45.314498	-0.255985	-43.667692	0.394499	-133.961418	0.142254	-123.366022	-0.470726
209.014213	-45.333155	-0.252715	-36.872441	0.371213	-124.786296	-0.286998	-126.060121	0.073482
247.016797	-45.331926	-0.248092	-36.983337	0.444508	-114.814302	0.251732	-119.233421	0.493958
304.020674	-45.359140	-0.243986	-41.390801	-0.403374	-110.824389	0.181492	-127.859152	0.040716
361.024550	-45.298200	-0.239700	-37.110497	-0.405914	-113.348304	0.392120	-125.463866	-0.359467
437.029718	-45.191740	-0.235286	-30.738612	-0.495781	-116.644990	-0.386006	-118.481946	0.396567
513.034887	-45.084371	-0.231734	-30.026100	-0.466104	-109.431067	0.441325	-129.598426	-0.491468
608.041347	-44.946727	-0.228184	-29.272954	0.479535	-127.189901	-0.362039	-125.675850	-0.450374
722.049100	-44.838202	-0.224520	-28.375899	0.486321	-113.702387	-0.479130	-125.469124	0.430800
855.058145	-44.775601	-0.220660	-25.316089	-0.497169	-116.441159	-0.249245	-118.687684	0.177673
1026.069774	-44.485397	-0.216877	-23.330049	0.474321	-118.766778	0.302435	-125.187677	0.470857
1216.082695	-44.273905	-0.213469	-22.355713	0.449807	-119.948112	0.287130	-120.883147	-0.201482
1444.098200	-44.046366	-0.210254	-20.965906	0.446307	-114.160145	0.379067	-123.734179	-0.182272
1729.117582	-43.728027	-0.207243	-20.983580	0.436096	-114.244473	0.391894	-116.266296	0.469381
2052.139547	-43.411349	-0.204725	-18.006034	0.432412	-113.505609	0.376600	-123.152759	0.351133
2432.165389	-43.101012	-0.203488	-16.161689	0.405607	-113.511783	0.361904	-122.452376	0.333079
2888.196400	-42.823461	-0.200924	-17.398224	0.376199	-113.709493	0.421068	-132.715747	0.346637
3439.233871	-42.486907	-0.199074	-16.597405	0.374933	-113.617378	0.392636	-118.466814	0.273235
4085.277803	-42.161770	-0.197598	-15.428543	0.364905	-113.672178	0.360371	-122.910481	0.371308
4864.330779	-41.840499	-0.196231	-14.432962	0.350564	-112.140215	0.354988	-122.723703	0.201087
5776.392800	-41.531928	-0.195306	-12.740668	0.328942	-111.915826	0.354715	-119.142166	0.364411
6878.467742	-41.247580	-0.193541	-13.927855	0.324175	-111.942985	0.348384	-118.685342	0.334480
8189.556897	-41.013064	-0.191830	-10.839164	0.285922	-110.263607	0.325843	-124.662105	0.425142
9728.661558	-40.745914	-0.189893	-11.687066	0.265645	-109.693302	0.370731	-130.887008	0.424588
11571.786892	-40.515108	-0.187542	-11.515326	0.241287	-110.764806	0.339567	-115.663841	0.361084
13756.935484	-40.220291	-0.184781	-11.397606	0.216009	-111.506628	0.371567	-119.090266	0.314275
16360.112503	-39.959982	-0.181341	-11.403062	0.185543	-109.874491	0.371732	-126.421885	0.211729
19457.323116	-39.748473	-0.177056	-11.181501	0.149064	-107.036993	0.346646	-120.281343	0.193218
