% f4843.txt
% Date Thu, Jun 24, 2021 9:02 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	-112.838031	0.458821	-112.559218	-0.157061	4.179333	0.274740	-22.526339	-0.267400
200.000000	-113.427848	0.249974	-115.334996	-0.348206	-10.841255	-0.066097	-24.747117	-0.255057
300.000000	-106.724001	-0.088950	-107.321876	0.362293	-3.328570	-0.297894	-24.747130	-0.245933
400.000000	-131.736986	-0.161554	-116.776098	-0.414929	-5.039959	-0.460863	-24.666769	-0.239545
500.000000	-116.061354	-0.463968	-114.280357	0.434316	-8.402374	-0.446276	-24.549224	-0.235000
600.000000	-114.088529	-0.371287	-112.804391	-0.137999	-6.632688	-0.480950	-24.413932	-0.231718
700.000000	-119.552262	-0.184761	-119.180439	-0.249698	-5.937675	-0.470134	-24.301375	-0.228961
800.000000	-117.570130	-0.059985	-114.896670	-0.260747	-4.405581	-0.483913	-24.179857	-0.226325
900.000000	-124.485888	0.209369	-116.779640	0.477947	-4.233860	0.493348	-24.052843	-0.224224
1000.000000	-116.363559	0.254986	-116.392615	-0.229247	-3.823451	-0.487851	-23.927954	-0.222436
1100.000001	-115.137663	-0.153701	-115.785189	-0.380781	-2.820259	-0.491356	-23.806170	-0.220923
1200.000001	-124.401002	-0.466866	-119.923820	-0.194697	-1.494094	0.496479	-23.688579	-0.219618
1300.000001	-117.783271	-0.198082	-111.072962	-0.358058	-0.919566	0.484045	-23.574132	-0.218505
1400.000001	-122.677043	-0.058210	-119.083794	-0.446492	-0.445336	0.480056	-23.462191	-0.217560
1500.000001	-121.767425	-0.477698	-111.520352	-0.329548	0.550136	0.476647	-23.356717	-0.216794
1600.000001	-119.863051	-0.244867	-111.340262	-0.425614	1.372930	0.459051	-23.255510	-0.216074
1700.000001	-118.012411	-0.210377	-113.457112	-0.354569	1.346432	0.450588	-23.156213	-0.215496
1800.000001	-122.244297	-0.471726	-118.330108	0.455473	1.909255	0.438720	-23.061679	-0.214985
1900.000001	-119.905518	-0.391763	-109.639978	-0.415130	1.814768	0.430772	-22.969497	-0.214554
2000.000001	-119.161047	-0.093394	-114.237404	0.440809	1.909310	0.426774	-22.880871	-0.214203
2100.000001	-114.068772	-0.451112	-108.903490	-0.440332	1.948994	0.422835	-22.795550	-0.213926
2200.000001	-116.344494	-0.366829	-111.082888	-0.381020	1.971136	0.422866	-22.713314	-0.213712
2300.000001	-117.090909	-0.402469	-108.437122	-0.493076	2.166036	0.423528	-22.634991	-0.213533
2400.000001	-125.486992	-0.118802	-110.935836	-0.491241	2.376931	0.425479	-22.559093	-0.213398
2500.000001	-111.462783	-0.408833	-110.152714	-0.432754	2.804837	0.426234	-22.486267	-0.213298
2600.000001	-111.258748	-0.373543	-109.552608	0.493945	3.195880	0.423654	-22.415718	-0.213237
2700.000001	-129.179128	-0.489580	-110.421467	-0.498597	3.460619	0.420844	-22.347376	-0.213206
2800.000001	-116.448056	-0.367905	-106.382918	0.475177	3.690909	0.418760	-22.281758	-0.213207
2900.000001	-116.563196	0.449167	-108.954881	-0.441547	3.919192	0.417901	-22.218312	-0.213234
3000.000001	-112.648935	0.426658	-107.359659	-0.487190	4.175298	0.418061	-22.157809	-0.213280
3100.000001	-117.470689	-0.489979	-106.230708	-0.457462	4.492331	0.417392	-22.098439	-0.213342
3200.000001	-111.912770	0.479734	-108.566655	-0.451593	4.793112	0.416831	-22.041123	-0.213424
3300.000002	-110.999761	0.455579	-110.567912	-0.497807	5.123658	0.416328	-21.985706	-0.213512
3400.000002	-114.655439	0.474417	-108.455026	-0.492753	5.503119	0.415737	-21.931678	-0.213635
3500.000002	-115.926473	-0.437321	-110.557402	-0.464718	5.906673	0.413517	-21.879362	-0.213760
3600.000002	-118.000416	0.402877	-108.338824	-0.492311	6.240349	0.410708	-21.828731	-0.213899
3700.000002	-122.177624	-0.346000	-114.809267	-0.369174	6.520945	0.408426	-21.779554	-0.214050
3800.000002	-113.485877	0.350685	-111.962368	-0.497362	6.788117	0.407043	-21.731565	-0.214209
3900.000002	-114.518485	-0.404955	-111.301661	-0.398424	7.076183	0.407198	-21.685015	-0.214379
4000.000002	-113.342463	0.439093	-110.627451	-0.487368	7.465585	0.408816	-21.639547	-0.214555
4100.000002	-111.509467	0.486730	-110.152093	-0.448471	8.029267	0.410837	-21.595216	-0.214752
4200.000002	-118.359987	0.441195	-112.493719	-0.466729	8.788766	0.411164	-21.552098	-0.214948
4300.000002	-114.766123	0.475044	-107.379412	-0.449130	9.703454	0.408484	-21.509889	-0.215164
4400.000002	-108.461718	0.412599	-107.540174	-0.421043	10.820296	0.401569	-21.468713	-0.215392
4500.000002	-108.157175	0.443620	-106.118637	-0.425133	12.127401	0.384657	-21.430090	-0.215670
4600.000002	-105.767013	0.385938	-105.357564	-0.461133	13.005444	0.352454	-21.395478	-0.215937
4700.000002	-109.220479	0.298422	-106.174592	-0.489430	12.726443	0.317765	-21.363238	-0.216143
4800.000002	-112.847762	0.373886	-104.771012	-0.472660	11.925950	0.297373	-21.329551	-0.216324
4900.000002	-113.743204	0.333350	-109.902388	0.413701	11.003532	0.283605	-21.295425	-0.216494
