% f64.txt
% Date Tue, Jul 27, 2021 4:13 PM
% None
% Response spectrum
% Stim level (V pk) 0.000, 0 dB filter gain, 120.0 dB attenuation
% Stim RMS (V) 0.000
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
10.000000	-118.940791	-0.359169	-125.354201	-0.349520	-59.821506	0.392948	-112.425068	0.411734
20.000000	-124.155722	0.436239	-120.432429	0.288639	-52.158349	0.400563	-126.294489	0.479492
30.000000	-119.670593	-0.251981	-114.993603	0.056955	-67.190128	-0.442570	-128.156318	0.407571
40.000000	-121.115838	-0.140150	-123.157798	-0.361702	-53.778865	0.278283	-136.845113	-0.224744
50.000000	-127.339218	0.440301	-126.590966	0.302768	-61.993323	0.450408	-118.290841	-0.360121
60.000000	-85.145298	0.372484	-81.624314	0.364253	-55.760027	-0.476776	-97.403757	-0.156468
70.000000	-119.933143	-0.276722	-123.374562	0.040773	-55.075888	0.479515	-120.019334	-0.086619
80.000000	-120.888777	0.076344	-120.189817	-0.470621	-59.100616	0.401640	-126.990530	-0.035103
90.000000	-119.263214	-0.192456	-126.561733	-0.257370	-52.386698	0.023547	-123.485664	0.061272
100.000000	-125.765960	0.210207	-130.823742	0.384764	-51.763317	0.030600	-122.261810	0.260887
110.000000	-130.198624	-0.440512	-126.352633	0.084162	-49.290560	0.230234	-124.481681	0.215410
120.000000	-121.219380	0.261939	-121.059149	0.257814	-67.324867	-0.084823	-124.455393	-0.234302
130.000000	-127.852218	-0.401977	-131.927874	-0.092672	-50.805505	-0.059916	-129.021921	0.069437
140.000000	-129.198567	-0.012654	-126.969548	-0.376923	-50.407684	0.456426	-128.638768	-0.255366
150.000000	-128.161598	-0.028104	-123.137283	-0.061400	-49.899578	-0.189649	-127.426639	-0.088903
160.000000	-122.204122	-0.150328	-129.265377	0.376557	-61.640943	-0.010978	-132.436933	0.322336
170.000000	-126.524434	0.152093	-122.650359	-0.017420	-56.880913	0.351391	-119.827582	-0.163003
180.000000	-84.488747	-0.449525	-83.909117	-0.456623	-44.779038	0.429195	-99.030542	-0.069698
190.000000	-136.477176	-0.218536	-125.254726	-0.240987	-54.045528	-0.075224	-128.096178	0.045964
200.000000	-130.011631	0.212657	-118.960970	-0.424150	-52.154888	0.056300	-128.519490	0.442229
210.000000	-124.956626	-0.091833	-129.515626	-0.367459	-46.132531	0.198475	-152.563984	-0.279394
220.000000	-134.817427	-0.076997	-133.876390	0.063032	-55.568914	-0.445555	-125.379082	-0.072864
230.000000	-125.668241	-0.035072	-128.106640	0.326976	-58.176594	-0.026613	-124.961695	-0.098888
240.000000	-127.437960	-0.463119	-137.336622	0.428051	-57.941919	-0.104225	-130.233284	0.176306
250.000000	-124.142656	-0.159658	-118.429141	-0.025666	-56.640413	-0.187684	-128.799570	0.157721
260.000000	-137.821493	-0.274425	-130.372914	-0.334589	-54.293944	-0.001641	-127.918284	0.415066
270.000000	-137.512442	0.409114	-131.674905	-0.174383	-59.497861	-0.040559	-139.632783	0.106499
280.000000	-131.662306	-0.023305	-132.770623	-0.424607	-50.977516	0.113627	-133.576751	-0.072990
290.000000	-126.878009	-0.365506	-132.618661	-0.332183	-49.025431	-0.457921	-136.976581	-0.276591
300.000000	-104.012827	-0.273276	-101.754993	-0.281976	-49.735984	-0.427830	-115.195627	0.169408
310.000000	-124.687041	-0.290866	-128.638764	-0.389723	-57.532967	0.104192	-124.710691	-0.180730
320.000000	-127.993984	0.271901	-127.805821	-0.244090	-51.762282	-0.359522	-124.163577	-0.074122
330.000000	-128.396353	0.331636	-126.858158	-0.143241	-51.418624	-0.052936	-126.315368	0.466416
340.000000	-125.724567	0.235402	-124.799946	-0.375091	-55.334139	0.084207	-124.095990	-0.013812
350.000000	-122.207994	-0.330161	-123.257276	-0.368994	-57.246236	-0.266860	-131.111978	-0.324627
360.000000	-121.497495	0.268739	-135.612448	0.018745	-56.171351	0.251168	-121.907468	-0.454496
370.000000	-122.708136	-0.057553	-124.463968	-0.230049	-62.341669	-0.001735	-127.974062	0.255332
380.000000	-128.449202	-0.444846	-129.350133	-0.445323	-52.199561	0.188506	-130.666086	0.257876
390.000000	-133.355159	0.087018	-122.274006	0.402196	-53.094506	0.249504	-127.109898	0.491655
400.000000	-122.683793	0.432986	-146.820346	-0.099345	-62.104181	-0.282268	-138.946795	0.232747
410.000000	-129.101045	0.131489	-131.659851	0.094715	-56.282519	-0.270658	-130.451199	-0.468774
420.000000	-128.983015	-0.423495	-128.899240	0.356130	-61.727289	-0.292228	-137.152855	0.238517
430.000000	-127.108758	-0.041117	-122.993884	-0.209144	-59.245360	0.453534	-127.102388	0.372803
440.000000	-128.609826	-0.340705	-128.152327	0.287525	-54.130908	0.082134	-125.744858	0.252523
450.000000	-148.258485	0.201928	-126.803506	-0.376214	-54.132512	-0.186312	-131.655499	0.314231
460.000000	-125.659965	-0.498523	-126.339009	-0.214573	-67.162153	-0.064960	-134.010318	0.386975
470.000000	-127.224422	-0.201680	-131.205562	-0.071697	-56.978481	-0.011998	-135.063734	0.212012
480.000000	-125.481694	-0.040073	-130.653308	-0.414776	-58.905366	0.043586	-123.694688	0.294295
490.000000	-123.695749	0.371141	-123.139236	0.304197	-68.148037	-0.012470	-133.499212	0.149929
500.000000	-128.555595	-0.272105	-137.534827	-0.209065	-59.942231	-0.454527	-145.855961	-0.147095
510.000000	-136.565090	0.109390	-125.530342	0.280466	-63.698220	-0.257259	-129.770826	-0.389816
520.000000	-123.226287	0.487456	-124.822762	0.260416	-66.965422	0.270730	-132.165601	-0.472827
530.000000	-128.506672	0.354101	-125.798219	-0.465239	-59.149118	0.392085	-122.805782	-0.297426
540.000000	-117.866056	-0.481213	-115.037460	-0.386521	-62.785821	0.236758	-125.401147	-0.408971
550.000000	-130.331689	0.189573	-122.763040	-0.233388	-57.949938	0.391750	-126.424128	-0.122188
560.000000	-137.032747	0.497803	-127.456078	-0.188218	-63.265778	0.370756	-126.010936	-0.391361
570.000000	-125.534662	-0.183244	-123.958307	-0.477602	-68.299413	-0.026182	-137.874632	0.449670
580.000000	-123.336270	0.378078	-127.548198	-0.032466	-55.290014	-0.476485	-143.524807	0.017634
590.000000	-126.149374	-0.152811	-125.277044	-0.235296	-72.865195	0.340287	-122.860824	-0.012147
600.000000	-125.731467	0.172752	-132.564443	0.377146	-70.533851	0.002824	-123.605690	0.307071
610.000000	-130.205856	-0.414408	-130.066629	-0.418253	-59.050768	0.423108	-123.828027	-0.446931
620.000000	-123.604403	0.215502	-127.592893	-0.073931	-72.793672	-0.251546	-137.537756	-0.086093
630.000000	-129.845319	0.242666	-125.455550	0.281330	-61.554358	0.211123	-128.262865	0.076296
640.000000	-130.058679	-0.188697	-131.847963	-0.444222	-61.511591	0.044126	-135.453316	0.482832
650.000000	-122.632298	0.124923	-126.291850	0.097417	-62.329416	0.177839	-136.294585	0.075380
660.000000	-118.024719	-0.271589	-118.927453	-0.308245	-59.143992	0.276196	-129.460817	-0.265616
670.000000	-132.283824	-0.175610	-136.609695	-0.214708	-63.131429	-0.470518	-125.043660	0.383183
680.000000	-140.410680	-0.470026	-124.332234	-0.420821	-70.738139	0.275482	-130.204423	0.083487
690.000000	-131.670103	-0.095712	-126.488523	0.384529	-66.398258	-0.113199	-127.326579	-0.437794
700.000000	-131.730067	-0.291770	-122.999139	-0.236842	-68.312751	-0.393320	-127.507028	-0.297494
710.000000	-127.287604	0.159144	-125.564927	0.090243	-59.338372	0.366286	-137.467020	-0.114113
720.000000	-131.745151	0.120326	-132.300791	0.103759	-64.143252	0.143794	-131.467366	0.304763
730.000000	-132.759227	0.071728	-129.453081	-0.369970	-65.368048	0.322060	-133.326551	-0.162208
740.000000	-126.582577	0.425163	-125.987212	0.455510	-63.313322	0.213192	-126.918456	-0.376520
750.000000	-132.520923	0.287661	-131.040502	-0.272181	-80.985174	0.175266	-128.365150	-0.468419
760.000000	-129.259338	0.383008	-126.714624	0.137127	-68.678636	-0.162073	-123.978028	0.061015
770.000000	-129.025746	0.483197	-138.223357	-0.220332	-69.656620	0.348420	-129.264692	-0.124388
780.000000	-131.215679	0.393486	-135.307994	0.296924	-71.984396	0.429605	-130.807231	-0.490010
