% f305.txt
% Date Tue, Jul 27, 2021 6:44 PM
% None
% Response spectrum
% Stim level (V pk) 0.000, 0 dB filter gain, 120.0 dB attenuation
% Stim RMS (V) 0.000
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
10.000000	-120.269434	-0.366716	-120.626577	-0.175063	-91.452138	-0.272487	-118.150193	0.417166
20.000000	-120.553195	-0.358960	-113.622668	-0.321002	-79.823958	-0.479791	-116.922562	-0.347682
30.000000	-120.741051	-0.079868	-114.135759	0.114942	-76.830937	0.016997	-128.340333	0.082921
40.000000	-119.541696	0.228583	-123.591602	-0.124226	-78.964733	-0.485601	-121.410022	-0.196248
50.000000	-124.405399	0.491456	-128.887223	-0.062411	-86.514899	0.146068	-126.767333	0.270166
60.000000	-101.718156	0.077173	-90.355766	0.306366	-68.263612	0.331758	-96.601476	-0.157191
70.000000	-126.092033	-0.392638	-123.384759	-0.334670	-82.028065	-0.207215	-122.227921	-0.194703
80.000000	-122.766601	0.141521	-137.180785	0.465663	-86.423193	-0.132587	-124.951981	-0.176736
90.000000	-135.534563	-0.070305	-121.291139	-0.265168	-82.465290	-0.005378	-123.767987	0.117977
100.000000	-121.830615	0.236958	-121.761589	0.228883	-71.013158	-0.425568	-125.554608	-0.297294
110.000000	-132.256314	-0.241944	-125.478559	-0.304732	-81.046608	0.434443	-131.829184	-0.122377
120.000000	-124.586420	0.262501	-111.800527	0.315027	-76.473476	-0.384498	-118.117821	-0.117352
130.000000	-121.085218	0.334279	-134.740237	-0.205923	-84.320502	-0.113755	-120.200839	-0.047289
140.000000	-122.892924	0.431005	-122.076111	0.135670	-77.480579	-0.449807	-126.745230	0.097635
150.000000	-120.863409	-0.396444	-126.116893	-0.190713	-70.675653	-0.049035	-124.647692	0.369503
160.000000	-123.831548	0.413598	-132.314721	-0.358376	-75.892296	-0.232711	-119.058818	-0.425887
170.000000	-125.717164	-0.143508	-127.134360	0.028477	-79.852440	-0.494907	-128.261772	-0.459659
180.000000	-102.966450	0.498260	-92.737681	0.428206	-56.535611	0.278685	-98.031904	-0.100661
190.000000	-128.791704	-0.104836	-127.998199	0.118310	-71.374319	-0.155934	-117.897386	-0.495220
200.000000	-126.041018	-0.030201	-119.665369	-0.468069	-81.554309	0.127277	-123.255650	0.456704
210.000000	-125.930118	-0.338002	-126.806310	-0.060024	-75.649756	0.308569	-130.045759	-0.212587
220.000000	-130.078015	-0.146208	-129.699795	-0.407490	-91.434449	0.397670	-133.379043	-0.498523
230.000000	-142.165807	0.146825	-135.288970	-0.459772	-88.166506	-0.252578	-133.090483	0.275531
240.000000	-128.012498	0.364616	-120.073020	0.465489	-77.141167	-0.122631	-136.025513	0.159363
250.000000	-123.858607	0.453957	-119.574906	0.463109	-76.561217	-0.449172	-124.750114	0.395211
260.000000	-126.899487	-0.337273	-130.342040	-0.356149	-77.287962	0.122230	-125.133489	0.146818
270.000000	-128.599723	-0.227121	-121.923143	-0.048868	-72.880830	0.172634	-130.443217	-0.141741
280.000000	-129.867686	0.137403	-122.190500	-0.016097	-67.712595	-0.438889	-124.985021	0.036876
290.000000	-122.424245	-0.169287	-127.011404	-0.015086	-72.666668	0.250764	-131.090905	-0.181638
300.000000	-111.126387	0.280969	-110.443224	0.482639	-65.369260	0.375321	-112.391309	0.005483
310.000000	-121.284723	-0.252551	-125.260827	-0.281755	-69.360223	-0.132198	-121.011170	-0.039662
320.000000	-136.658861	-0.359871	-127.843951	-0.130150	-82.429219	0.424428	-127.852120	0.273742
330.000000	-127.925720	0.410592	-132.518381	0.247735	-85.235075	0.048754	-126.478567	-0.291312
340.000000	-128.430281	-0.238470	-147.096561	-0.369909	-72.153758	-0.196716	-131.199470	0.002252
350.000000	-134.340028	0.265018	-122.867228	0.425326	-79.806306	0.139752	-126.234944	0.027827
360.000000	-149.857550	-0.340056	-128.682688	0.209029	-76.472403	0.032955	-129.968634	0.113401
370.000000	-128.702387	0.461034	-127.214300	0.391925	-81.687310	-0.456017	-129.521103	-0.277294
380.000000	-138.427965	-0.217400	-127.289645	0.124692	-78.092667	-0.151059	-127.052043	0.168853
390.000000	-131.142921	0.427572	-120.950823	0.304497	-83.474381	-0.310061	-126.058001	0.355840
