% f196.txt
% Date Tue, Jul 27, 2021 4:49 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
200.000000	-24.483830	-0.241881	-52.962743	-0.005484	-23.659160	-0.467197	-115.363436	-0.015584
250.000000	-25.042678	-0.247821	-54.297528	-0.201658	-19.344985	0.489314	-119.242810	-0.308283
300.000000	-25.208090	-0.243488	-58.072743	-0.292586	-18.757301	0.445126	-112.302471	0.243213
350.000000	-25.184296	-0.240052	-57.771515	-0.260328	-18.270003	0.436332	-118.915702	0.277229
400.000000	-25.103340	-0.237325	-59.233536	-0.258905	-17.704475	0.416467	-120.990340	-0.314656
500.000000	-24.977490	-0.233333	-58.659318	-0.279151	-16.884631	0.394129	-123.863849	0.400516
550.000000	-24.916239	-0.231723	-59.413515	-0.282648	-16.513827	0.382305	-143.181004	0.489908
650.000000	-24.772476	-0.228671	-59.141988	-0.280364	-16.130845	0.369777	-125.766172	0.495899
800.000000	-24.599387	-0.225276	-58.780511	-0.298474	-15.545269	0.352121	-122.711237	-0.388802
950.000000	-24.422304	-0.223278	-59.611629	-0.326777	-15.043009	0.339624	-117.136890	-0.348597
1150.000001	-24.178023	-0.219669	-56.573989	-0.325033	-14.715852	0.331004	-119.793736	0.385824
1350.000001	-23.927835	-0.217533	-54.639886	-0.369795	-14.399914	0.322312	-122.338237	0.202455
1600.000001	-23.605628	-0.216156	-49.935230	0.350505	-14.066406	0.311239	-119.298477	0.328989
1900.000001	-23.288216	-0.214418	-67.726878	-0.396760	-13.591993	0.305563	-128.170167	0.278245
2250.000001	-22.970811	-0.213610	-65.456889	-0.376184	-13.170254	0.296809	-119.138654	0.139373
2700.000001	-22.621077	-0.213260	-62.461732	-0.372461	-12.783696	0.286945	-118.779082	0.370573
3200.000001	-22.298609	-0.213522	-58.919640	-0.423742	-12.457266	0.277102	-123.940440	-0.081936
3800.000002	-21.987214	-0.214374	-57.148717	0.431646	-12.139636	0.266366	-116.588419	0.442906
4550.000002	-21.661487	-0.215810	-61.666285	-0.441856	-11.724837	0.253969	-115.701445	0.237335
5400.000002	-21.368468	-0.217853	-46.867304	0.383049	-11.417699	0.240490	-112.501022	0.436205
6400.000003	-21.127593	-0.220149	-48.623259	-0.002243	-11.138795	0.224709	-116.922934	0.364521
7600.000004	-20.853773	-0.222891	-52.646686	-0.047647	-10.945866	0.206219	-119.898379	0.371438
9050.000004	-20.595431	-0.226358	-63.245495	-0.109175	-10.803378	0.184478	-121.237306	0.341673
10750.000005	-20.353841	-0.230377	-67.762359	-0.349416	-10.737465	0.159483	-119.632535	0.361624
12800.000006	-20.120606	-0.235134	-84.044025	-0.322119	-10.826698	0.130399	-120.442822	0.230094
