% f136.txt
% Date Sat, Jun 26, 2021 5:59 PM
% Sine
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Stim RMS (V) 0.000
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
50.000000	-119.736867	-0.308443	-132.407477	0.142790	-66.634694	0.423287	-124.164133	-0.252084
100.000000	-114.357628	-0.207361	-146.145826	0.001766	-47.439730	-0.288142	-115.162653	0.395901
150.000000	-118.863607	-0.011687	-137.540853	0.211691	-58.852190	-0.092355	-119.552588	0.415866
200.000000	-116.041147	-0.017472	-121.558331	0.356958	-53.104208	0.320379	-120.543149	0.356228
250.000000	-123.801901	-0.416115	-122.858477	0.241597	-57.968108	0.267225	-115.135053	0.217637
300.000000	-110.024313	-0.184256	-105.360993	0.308699	-62.437113	-0.223300	-108.704186	-0.348495
350.000000	-121.889531	0.400675	-126.320483	-0.239777	-49.157428	-0.320900	-124.530355	0.321833
400.000000	-123.382910	0.246488	-121.518354	-0.409091	-55.808045	0.220827	-126.532175	-0.088445
450.000000	-121.729719	-0.459540	-117.793929	0.418362	-65.666120	-0.255304	-116.913063	0.200205
500.000000	-118.150646	0.294821	-118.219758	-0.281088	-59.885081	-0.263892	-117.208000	-0.347039
550.000000	-117.875243	0.205610	-123.377491	-0.248001	-60.843270	-0.228450	-125.547982	-0.478700
600.000000	-119.126247	-0.276046	-116.920162	0.047920	-54.664926	-0.126854	-121.519506	-0.117105
650.000000	-123.361913	0.266826	-127.290870	0.306738	-57.908607	-0.358644	-125.734582	-0.176226
700.000000	-124.176134	-0.248198	-123.288926	0.023197	-56.497574	0.014865	-137.848560	0.088944
750.000000	-120.438575	-0.250710	-115.673776	0.389065	-58.265829	-0.184124	-121.367441	-0.488241
800.000000	-123.183533	-0.438438	-118.456687	0.214889	-56.245062	-0.315845	-127.792029	-0.245576
850.000000	-116.780923	-0.329459	-118.436323	0.208419	-61.645155	0.375462	-121.343449	0.240485
900.000000	-130.009099	0.234961	-118.667147	-0.044948	-57.218010	0.326022	-122.070663	-0.242540
950.000000	-119.122618	-0.344890	-122.924365	0.259785	-63.733412	-0.151344	-124.513107	0.052767
1000.000000	-115.587453	-0.228712	-122.495364	-0.336593	-1.346130	0.400540	-25.134797	-0.221121
1050.000000	-120.298346	0.259551	-122.934923	0.006698	-66.606393	0.008416	-121.055497	0.393953
1100.000001	-121.969848	0.380156	-130.765769	-0.056811	-63.707765	-0.371704	-127.189528	0.491454
1150.000001	-123.226547	-0.274495	-120.434004	0.433991	-69.534403	0.428370	-130.671531	-0.135056
1200.000001	-134.907780	0.443624	-132.275939	0.326006	-57.697663	-0.325032	-120.771747	-0.406588
1250.000001	-128.271889	0.314960	-128.919704	-0.152823	-75.461650	0.026795	-119.997124	0.494047
1300.000001	-121.016721	0.343809	-124.504837	-0.116080	-62.147048	-0.028573	-122.335227	0.316807
1350.000001	-116.545825	0.307256	-113.343295	0.329599	-60.789238	-0.350205	-117.515331	0.373690
1400.000001	-128.514431	0.306463	-119.848647	-0.341958	-64.692427	0.418589	-120.666863	0.332172
1450.000001	-133.218398	0.120464	-132.565024	-0.135799	-81.642039	-0.256921	-119.200319	0.316228
1500.000001	-130.996277	0.298948	-115.501643	0.106389	-65.931192	-0.022767	-134.782873	-0.232440
1550.000001	-124.619841	0.115094	-121.342635	-0.376955	-64.018881	-0.231038	-121.001556	-0.322956
1600.000001	-115.218957	-0.445632	-120.869011	-0.270226	-63.405983	-0.381347	-133.676207	-0.464639
1650.000001	-131.415126	0.468686	-134.254330	-0.015141	-64.022676	-0.386347	-126.192762	0.085359
1700.000001	-118.460629	-0.077980	-118.691992	-0.099225	-59.197646	-0.044666	-122.243602	-0.025079
1750.000001	-124.208924	0.176615	-130.304771	0.435752	-68.108122	0.338977	-121.774666	0.308593
1800.000001	-119.562626	-0.198030	-117.470311	0.041640	-61.585484	0.445689	-118.718399	0.028460
1850.000001	-122.294470	0.187039	-119.893176	-0.057930	-64.428503	-0.354608	-149.070776	0.404069
1900.000001	-126.341208	0.407389	-119.089581	-0.486746	-63.404442	0.356037	-121.420829	0.381881
1950.000001	-138.469416	-0.324182	-122.407182	-0.088861	-67.174032	-0.346489	-144.600590	0.450622
2000.000001	-125.032441	-0.027720	-144.080627	0.217260	-66.605844	0.335000	-85.257834	-0.443227
2050.000001	-117.494701	-0.166548	-118.889831	-0.022413	-76.103258	-0.225071	-126.671042	-0.351191
2100.000001	-123.697112	-0.195143	-122.232202	-0.176352	-73.894451	0.038006	-122.282447	-0.049005
2150.000001	-125.597071	-0.162046	-136.327746	-0.469949	-64.540248	0.030305	-126.654322	0.043947
2200.000001	-124.590643	0.409766	-126.704344	0.485950	-69.486498	-0.100044	-133.494601	0.045810
2250.000001	-126.569401	-0.177851	-118.263285	-0.457320	-63.558765	0.234264	-123.383294	0.391899
2300.000001	-117.362023	0.366665	-143.238305	0.295942	-74.593591	0.202221	-122.119400	0.124561
2350.000001	-124.473341	-0.410792	-126.084368	-0.388324	-67.640936	0.131619	-129.422748	0.294985
2400.000001	-133.536082	0.218801	-127.817085	0.269027	-66.148673	-0.129441	-126.840404	-0.300654
2450.000001	-121.728048	-0.435445	-120.178610	-0.054347	-59.924173	0.339674	-118.678989	-0.291820
2500.000001	-123.837758	-0.303756	-132.449017	0.203836	-66.572747	0.391848	-122.929204	0.466391
2550.000001	-122.587777	-0.262823	-133.162444	-0.006665	-70.232680	0.124566	-123.293311	0.258965
2600.000001	-125.073181	-0.313737	-134.799781	-0.138353	-67.248271	-0.436306	-123.342565	0.461545
2650.000001	-121.140379	-0.127142	-121.438455	0.289204	-72.071932	-0.496339	-131.406106	0.128926
