% f137.txt
% Date Sat, Jun 26, 2021 5:59 PM
% Sine
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Stim RMS (V) 0.000
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
50.000000	-111.679069	0.415014	-108.375063	0.419321	-58.099096	0.168549	-117.864132	0.176651
100.000000	-117.420082	-0.287221	-123.705867	0.262996	-51.543536	-0.443378	-120.721195	-0.436887
150.000000	-113.552918	0.419539	-112.803243	0.005888	-53.544816	0.429686	-113.177895	-0.231137
200.000000	-119.698326	-0.148051	-116.727529	0.173419	-55.634964	-0.117274	-118.066953	0.092876
250.000000	-119.663526	0.229115	-119.352344	-0.385578	-52.660186	0.254831	-118.653888	0.306708
300.000000	-105.249217	-0.219494	-106.412651	0.260828	-73.173716	0.296320	-109.360989	-0.427256
350.000000	-118.548767	0.270633	-127.979405	0.359991	-49.057988	-0.384851	-115.677200	-0.471929
400.000000	-123.594393	0.213709	-118.407218	-0.091385	-72.146509	-0.203361	-116.642525	0.253588
450.000000	-123.963650	0.212396	-118.025329	-0.493661	-54.461274	-0.275933	-117.795391	0.031327
500.000000	-123.917337	-0.451553	-119.466428	0.013300	-60.764937	0.466368	-122.419633	-0.136940
550.000000	-126.840540	0.070097	-127.335455	-0.303306	-60.878093	0.461290	-126.562909	0.116625
600.000000	-117.612759	0.061112	-117.651823	0.064584	-68.556795	0.017540	-124.244348	0.199209
650.000000	-120.435668	0.150751	-117.530062	0.326235	-82.951782	-0.361773	-133.130907	0.205313
700.000000	-122.834725	0.019660	-117.639667	0.076868	-55.391851	0.108889	-133.900107	-0.155544
750.000000	-122.535858	0.381671	-125.564788	-0.105780	-61.220596	0.263411	-126.324822	0.158299
800.000000	-114.349820	0.291766	-122.386781	-0.384653	-61.633847	0.310594	-121.596253	-0.415834
850.000000	-119.765679	-0.422226	-123.303099	-0.432873	-65.629647	-0.233238	-128.802862	-0.333034
900.000000	-124.046192	-0.304104	-122.831147	-0.294993	-63.217442	0.417243	-120.626891	-0.151353
950.000000	-124.822834	0.208610	-122.575170	0.141780	-62.446711	-0.433334	-118.892940	-0.093276
1000.000000	-120.761552	0.172180	-123.841600	-0.175379	-77.171151	-0.428920	-139.068802	0.427440
1050.000000	-113.954135	-0.495994	-123.582012	-0.190284	-68.883071	-0.022172	-134.008302	0.170242
1100.000001	-122.325811	-0.129076	-123.222775	0.452879	-67.930205	0.265720	-121.300505	0.042842
1150.000001	-119.906009	0.421847	-121.814226	-0.199266	-61.534184	0.306055	-126.940403	-0.100698
1200.000001	-125.290310	0.142750	-132.758016	0.292528	-65.603525	0.097071	-119.925435	0.015588
1250.000001	-120.404607	-0.488187	-119.232986	0.355593	-58.215573	-0.161442	-118.631189	0.224962
1300.000001	-118.271989	-0.219266	-123.929394	-0.113231	-59.711598	-0.251031	-133.998642	0.114049
1350.000001	-120.133164	-0.316590	-124.635725	0.478932	-70.271524	0.059995	-118.990279	-0.042850
1400.000001	-122.812747	-0.319629	-116.602747	-0.348944	-58.438985	0.301703	-121.461808	-0.122257
1450.000001	-119.006856	-0.461637	-122.598211	-0.470697	-80.498753	0.075642	-124.806940	-0.483245
1500.000001	-121.291930	-0.063600	-109.862062	0.014081	-67.931677	0.049264	-120.586144	-0.190197
1550.000001	-123.124235	0.040433	-118.093591	-0.078760	-72.322176	-0.022828	-120.259501	-0.210333
1600.000001	-128.456052	-0.119312	-115.155992	0.046256	-60.290739	0.044511	-126.748417	-0.185908
1650.000001	-115.468383	0.242090	-126.193967	-0.314532	-70.174749	-0.042906	-131.945254	-0.091430
1700.000001	-119.617737	-0.263393	-134.376387	0.355603	-63.362330	-0.471826	-117.967561	0.496446
1750.000001	-123.204344	0.184770	-118.957354	0.018207	-63.222188	0.092780	-117.138467	-0.131793
1800.000001	-115.803065	0.222457	-117.211518	-0.046131	-65.577383	-0.252694	-119.038608	-0.096887
1850.000001	-132.274196	0.036046	-122.361403	0.440335	-67.445017	0.191844	-129.055392	-0.175784
1900.000001	-124.972050	-0.406955	-125.691279	0.365618	-68.776691	-0.301160	-127.187182	0.061204
1950.000001	-136.455243	0.168337	-125.830980	-0.369239	-77.241897	-0.023380	-122.623866	0.242390
2000.000001	-128.141227	0.114628	-110.001944	0.460170	1.948630	0.410978	-24.032318	-0.212360
2050.000001	-131.107648	-0.123064	-134.407579	0.286883	-68.495303	0.111636	-121.189945	0.143575
2100.000001	-130.230584	-0.079156	-120.872745	-0.095043	-68.605147	-0.461419	-119.485445	-0.311460
2150.000001	-119.366285	-0.119125	-122.421795	-0.488463	-66.687754	0.459228	-123.018089	-0.320096
2200.000001	-120.152957	0.249719	-121.509290	0.324739	-67.250014	-0.274520	-125.303758	-0.276888
2250.000001	-124.999066	-0.430050	-124.792227	-0.301611	-71.412740	0.056027	-121.624338	0.318856
2300.000001	-120.971615	0.028468	-130.307438	0.311989	-66.021723	-0.017988	-134.927248	0.206052
2350.000001	-119.522145	-0.282561	-123.538082	0.376729	-70.754526	0.457515	-123.242831	0.439746
2400.000001	-127.614409	-0.266081	-121.335041	0.222176	-69.589162	-0.284687	-129.216637	0.319610
2450.000001	-121.946324	0.109815	-132.034105	0.094848	-83.526780	0.044674	-121.780844	0.479540
2500.000001	-121.856710	-0.183517	-120.263261	0.074327	-69.467421	0.423854	-133.052823	0.018504
2550.000001	-131.284251	-0.357733	-119.182605	-0.486683	-84.966466	-0.063838	-116.777298	-0.482532
2600.000001	-129.466457	-0.277173	-125.778830	-0.128538	-67.057107	0.150220	-129.933384	-0.129334
2650.000001	-125.213548	0.328669	-140.760755	-0.026801	-71.422017	0.499271	-123.264222	-0.183160
2700.000001	-123.049915	0.481952	-136.450949	0.428964	-65.919511	0.083674	-117.740172	-0.401944
2750.000001	-127.873414	0.002049	-129.674317	-0.083757	-74.890497	-0.228437	-123.673927	-0.353686
2800.000001	-120.376321	-0.303354	-128.224032	-0.221774	-75.609496	-0.294098	-136.646468	0.013850
2850.000001	-126.741216	0.476520	-123.003120	0.014453	-71.515215	0.404103	-130.081273	-0.080637
2900.000001	-120.734696	0.229023	-121.037828	0.230401	-66.953416	0.225306	-120.481299	-0.042801
2950.000001	-119.042782	0.353389	-134.156755	-0.462322	-69.084989	0.265676	-129.340147	0.054578
3000.000001	-137.930639	0.256842	-117.252538	-0.413332	-84.414626	0.265857	-128.451885	0.467523
3050.000001	-138.429207	0.215638	-128.795604	-0.434689	-71.222103	-0.443612	-121.311849	-0.288014
