% f1895.txt
% Date Thu, Jun 24, 2021 6:46 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 0.100, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	-3.996395	0.176903	-118.741122	0.280654	-26.621156	0.448220	-36.666288	-0.265973
200.000000	-15.435991	0.009726	-114.159176	-0.209930	-15.154019	-0.442537	-39.030337	-0.255142
300.000000	-20.062207	-0.014028	-103.813246	0.433379	-10.434071	0.496974	-39.030797	-0.246020
400.000000	-23.021782	-0.032743	-120.779108	-0.140329	-8.147284	0.448858	-38.953459	-0.239672
500.000000	-25.600869	-0.044381	-108.232445	-0.286425	-6.910011	0.420393	-38.838393	-0.235159
600.000000	-26.947703	-0.040493	-114.354771	-0.447132	-6.314714	0.399889	-38.705675	-0.231911
700.000000	-27.935181	-0.060047	-123.258611	0.498942	-5.623589	0.388904	-38.594239	-0.229164
800.000000	-29.554467	-0.079615	-111.859686	-0.404613	-5.195092	0.377706	-38.474560	-0.226552
900.000000	-30.931730	-0.090013	-111.305397	0.496911	-4.896831	0.368329	-38.350265	-0.224490
1000.000000	-31.633015	-0.095801	-125.470009	0.414475	-4.450086	0.361792	-38.227394	-0.222694
1100.000001	-32.820133	-0.108551	-112.352005	-0.489688	-4.231542	0.354804	-38.105637	-0.221173
1200.000001	-33.736982	-0.117338	-115.706078	-0.362135	-3.923347	0.350928	-37.989458	-0.219892
1300.000001	-34.639751	-0.125276	-115.942128	0.451938	-3.625955	0.344324	-37.902697	-0.218716
1400.000001	-35.518752	-0.131321	-123.218039	-0.493611	-3.503629	0.337931	-37.788028	-0.217762
1500.000001	-35.918824	-0.135831	-123.066627	-0.112212	-3.375513	0.334373	-37.681940	-0.216959
1600.000001	-36.679455	-0.149616	-119.162901	0.478762	-3.391098	0.329892	-37.780122	-0.216035
1700.000001	-37.508948	-0.155487	-114.256407	0.447379	-3.608357	0.327276	-37.922737	-0.215187
1800.000001	-37.950617	-0.168157	-116.957118	-0.498912	-3.402679	0.325106	-37.781558	-0.214697
1900.000001	-38.617400	-0.176807	-116.365843	0.464008	-3.245078	0.322797	-37.668250	-0.214250
2000.000001	-39.219058	-0.184240	-108.788503	0.245192	-3.057492	0.320572	-37.559518	-0.213878
2100.000001	-39.750009	-0.191251	-113.972665	0.359388	-2.885739	0.317441	-37.463835	-0.213581
2200.000001	-40.175596	-0.196008	-110.071939	0.497295	-2.761313	0.314184	-37.339675	-0.213376
2300.000001	-40.528793	-0.204822	-114.618721	0.475322	-2.657856	0.312092	-37.243629	-0.213191
2400.000001	-40.782303	-0.212348	-118.863405	0.329654	-2.574556	0.310190	-37.159890	-0.213012
2500.000001	-41.174047	-0.222765	-110.803369	0.404757	-2.469297	0.308634	-37.076942	-0.212899
2600.000001	-41.571154	-0.230730	-115.887014	0.320539	-2.317387	0.307423	-36.996015	-0.212824
2700.000001	-41.989338	-0.235592	-111.116173	0.362521	-2.197284	0.304962	-36.925379	-0.212758
2800.000001	-42.442334	-0.244708	-116.091535	0.341574	-2.112204	0.302935	-36.860717	-0.212740
