% f124.txt
% Date Thu, Jul 15, 2021 4:07 PM
% Sine seq
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Stim RMS (V) 0.000
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
19.001292	-113.575340	-0.203298	-64.479547	-0.292452	-90.847378	0.128029	-112.343051	0.088167
38.002584	-116.671575	-0.244135	-69.020204	0.122923	-101.084338	0.402213	-123.754144	0.483802
57.003876	-113.731051	-0.090580	-67.657343	0.324713	-95.298552	0.347648	-125.242851	0.131451
76.005168	-122.900046	-0.433057	-56.356340	0.028626	-106.945487	0.439327	-117.692644	0.490047
95.006461	-121.937991	-0.461272	-62.987161	0.129544	-105.240389	-0.455976	-138.086417	-0.402838
114.007753	-128.643351	0.332136	-60.013435	-0.002339	-129.179521	-0.293685	-123.721405	0.298380
133.009045	-126.617554	0.230715	-60.556387	0.050689	-105.412767	-0.054022	-129.665935	-0.161409
152.010337	-115.529038	-0.027247	-55.067617	0.414916	-104.055016	0.389394	-125.584674	0.212391
171.011629	-129.266050	-0.216536	-56.233231	-0.174808	-106.950385	0.139080	-124.308966	-0.387996
190.012921	-117.564999	-0.052650	-60.551438	0.390760	-103.675772	-0.307756	-122.822364	-0.462260
209.014213	-120.643628	-0.416891	-54.516211	0.483554	-122.356141	-0.431614	-119.851864	0.148130
228.015505	-121.598659	0.197446	-59.316458	-0.124664	-109.501699	-0.110858	-123.157695	-0.474470
247.016797	-123.470664	-0.493543	-70.992484	-0.095607	-110.028938	-0.193331	-129.266564	-0.026547
266.018089	-121.039445	-0.355446	-64.112734	0.323072	-112.634102	-0.335448	-127.885863	0.226591
285.019382	-121.968645	-0.356688	-59.805631	-0.328371	-110.835896	0.482354	-122.677642	0.475904
304.020674	-126.413828	-0.376666	-54.575800	-0.000596	-108.030277	-0.033017	-118.960907	0.207691
323.021966	-127.720221	-0.020358	-59.173851	-0.381452	-108.309616	0.136240	-126.428449	-0.295652
342.023258	-129.160472	0.110539	-60.838148	0.092532	-115.782736	0.054413	-127.083113	-0.152925
361.024550	-25.487559	-0.239249	-18.293180	-0.364514	-106.376146	0.397121	-116.309842	0.351762
380.025842	-125.200896	-0.470839	-52.918338	0.457273	-114.783817	0.416877	-129.987818	0.119206
399.027134	-131.695221	-0.294842	-54.204372	0.287366	-119.678166	0.205419	-123.965477	0.215658
418.028426	-132.141782	-0.047358	-62.873642	-0.481738	-110.684004	-0.015404	-122.676355	-0.265120
437.029718	-130.368628	0.450375	-63.345435	-0.079500	-119.753333	-0.388952	-132.915401	0.166011
456.031011	-124.524132	-0.334915	-54.013867	0.027403	-118.337005	-0.163850	-124.309584	0.057139
475.032303	-128.424836	-0.008321	-60.829410	-0.128682	-110.441080	0.130138	-127.456497	0.256227
494.033595	-134.093607	0.250234	-58.954815	-0.209903	-113.710456	0.268324	-127.249906	0.290390
513.034887	-131.567905	-0.290013	-55.055814	-0.435355	-126.925101	-0.111383	-127.586963	-0.017074
532.036179	-122.024562	-0.252697	-66.438026	-0.292724	-127.859825	0.205979	-126.297134	0.101385
551.037471	-144.418997	-0.013116	-63.975103	-0.457085	-118.823073	0.418342	-121.678092	-0.211273
570.038763	-125.573690	-0.412289	-64.786032	0.350625	-118.795170	-0.242961	-123.512933	-0.390362
589.040055	-136.545992	-0.181094	-71.816810	0.207158	-119.306373	-0.303951	-130.380320	0.186695
608.041347	-127.388418	-0.390191	-57.830887	0.343981	-124.894717	0.273932	-128.036833	-0.298111
627.042639	-138.266691	-0.138830	-67.577904	0.459457	-114.133952	-0.058886	-131.586871	-0.384197
646.043932	-122.848454	-0.224350	-55.805939	-0.485462	-118.938502	-0.472699	-124.007677	-0.346052
665.045224	-148.842617	0.184949	-62.017483	-0.129268	-118.047884	0.333477	-122.820452	0.199295
684.046516	-126.937329	0.171594	-64.785448	-0.324441	-122.737811	-0.181414	-121.806687	-0.464510
703.047808	-141.452394	-0.250228	-54.647437	0.392641	-115.753582	-0.383942	-127.309957	-0.363866
722.049100	-97.991921	-0.479439	-56.123192	-0.476217	-117.118557	0.297905	-127.911827	-0.477561
741.050392	-136.430879	0.314743	-58.277618	0.397225	-118.642706	-0.309840	-128.239804	-0.107397
760.051684	-121.748303	0.358107	-56.051902	0.028190	-115.719879	-0.229013	-129.282062	-0.419098
779.052976	-117.114994	0.319713	-59.155183	-0.473504	-120.554108	0.305921	-126.110131	-0.005391
798.054268	-116.936083	0.261818	-58.609338	0.450274	-121.032418	0.363528	-125.468167	0.269455
817.055561	-124.157532	0.217142	-59.367404	-0.269680	-118.880634	-0.139208	-125.495240	0.001752
836.056853	-120.147115	-0.486787	-73.988160	-0.294675	-113.707001	0.151384	-122.911213	0.355352
