% f233.txt
% Date Thu, Jul 15, 2021 4:22 PM
% Sine seq
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Stim RMS (V) 0.000
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	-111.831128	0.220457	-54.442991	0.136253	-109.931827	-0.265061	-109.817957	0.004801
200.000000	-132.978163	-0.086786	-46.660199	0.235386	-106.687250	-0.466664	-121.197376	0.202429
300.000000	-94.552483	0.003259	-53.061360	-0.058744	-102.004887	0.084389	-110.757944	0.396394
400.000000	-106.438770	-0.345165	-50.842482	-0.166640	-112.738242	0.041197	-119.514588	0.186918
500.000000	-114.604246	0.274052	-49.601339	-0.141483	-105.142081	0.065404	-121.364693	-0.080444
600.000000	-126.533229	0.020933	-50.718043	-0.022980	-108.186622	0.296741	-114.345005	-0.099327
700.000000	-124.321099	0.134304	-53.799309	-0.095882	-105.501472	0.077487	-125.008815	0.050236
800.000000	-116.827784	0.458050	-74.509520	0.225915	-110.417443	-0.168088	-138.335146	0.387450
900.000000	-108.849265	-0.223526	-53.786641	0.346431	-117.964895	-0.239841	-118.813623	-0.078311
1000.000001	-125.597813	-0.333101	-60.597627	-0.411046	-110.742378	-0.462723	-120.193258	-0.472158
1100.000001	-125.134731	-0.364418	-60.200193	-0.315118	-109.646464	0.224664	-117.989734	0.053060
1200.000001	-125.516012	0.471876	-69.363107	0.170568	-123.018207	0.005427	-117.997074	-0.119603
1300.000001	-119.473256	-0.232275	-69.046917	-0.437986	-108.801402	-0.034898	-121.673891	0.334581
1400.000001	-109.012805	0.340739	-64.947969	-0.071735	-119.677990	-0.333461	-125.673698	-0.127346
1500.000001	-110.664105	-0.177204	-66.360427	0.437120	-128.203833	-0.280747	-117.721375	-0.354696
1600.000001	-121.866267	0.322527	-64.513307	0.086113	-115.469470	0.102312	-124.793310	-0.308210
1700.000001	-117.936765	-0.336349	-58.724761	-0.280308	-109.201513	-0.074771	-113.028979	0.217967
1800.000001	-130.335567	0.492335	-55.863745	-0.030795	-115.707757	0.030269	-124.325958	-0.199302
1900.000001	-132.614220	-0.433502	-57.421183	0.268454	-117.029575	-0.418416	-115.082896	-0.372231
2000.000001	-117.043032	0.254612	-62.364028	0.443728	-123.103944	-0.190021	-113.268908	0.096528
2100.000001	-109.899843	0.479110	-61.443457	-0.225498	-109.350306	-0.332825	-114.434060	-0.403287
2200.000001	-118.981424	-0.360757	-63.671483	0.273581	-126.087832	0.276825	-115.372210	-0.458620
2300.000001	-126.111668	0.246598	-66.078133	-0.271479	-115.930992	0.079772	-124.865730	-0.281189
2400.000001	-113.338464	0.267164	-73.427046	0.061901	-117.157357	0.227326	-120.530514	-0.130920
2500.000001	-120.414438	0.043698	-63.935552	-0.200855	-113.731969	0.044171	-117.392029	0.223972
2600.000001	-23.007583	-0.196277	3.672953	0.373051	-92.828789	0.408560	-103.922813	0.395189
2700.000001	-114.045337	0.275782	-74.761201	-0.198326	-118.838719	0.012951	-119.848397	-0.342852
2800.000001	-126.715743	0.132564	-67.120934	-0.102783	-113.567057	0.248211	-114.765985	-0.046695
2900.000001	-115.519317	-0.118801	-60.919929	0.161821	-132.345782	-0.234592	-131.102874	-0.210020
3000.000002	-109.462321	0.380176	-57.612581	-0.486289	-111.378165	0.376057	-130.409002	0.224820
3100.000002	-116.193736	0.276375	-71.105178	-0.228702	-118.915596	0.173693	-115.865343	0.466642
3200.000002	-111.685429	-0.084225	-60.774377	0.156534	-115.806877	-0.438975	-122.296952	0.055660
3300.000002	-110.024792	-0.267910	-67.221888	-0.083890	-115.348717	0.488673	-122.918127	-0.340627
3400.000002	-125.716566	0.378871	-64.601297	-0.037812	-115.488618	0.039431	-124.028589	-0.175107
3500.000002	-111.206283	-0.423842	-69.966504	-0.356676	-116.620905	-0.249006	-116.416713	-0.365690
3600.000002	-123.199583	-0.002086	-71.406148	-0.472174	-114.894156	0.209914	-122.945249	-0.116634
3700.000002	-114.995361	0.490799	-65.714149	0.113040	-117.299975	-0.080067	-117.017836	0.419288
3800.000002	-117.465111	-0.463591	-75.701632	-0.397975	-114.752563	-0.151192	-116.768118	-0.123819
3900.000002	-117.397331	0.035568	-66.232478	0.279451	-116.301099	-0.383424	-116.907488	0.320868
4000.000002	-116.296706	-0.215943	-73.100681	-0.354339	-123.993507	-0.273856	-116.909978	0.290075
4100.000002	-113.467300	0.091255	-63.684894	0.033703	-119.975029	-0.160781	-126.353830	-0.143565
4200.000002	-110.660546	-0.102512	-60.243827	-0.470753	-125.639335	-0.089825	-113.477489	0.229629
4300.000002	-123.332249	0.212033	-67.601934	-0.344791	-132.968223	0.048284	-131.137965	0.275607
4400.000002	-123.654527	-0.091977	-64.180579	-0.469032	-118.418402	-0.050423	-118.682376	0.132783
4500.000002	-121.474919	-0.255003	-65.906119	0.383597	-111.824919	0.066832	-119.531275	0.136747
4600.000002	-119.495675	0.432446	-69.240218	-0.026583	-118.931467	0.405723	-134.103277	-0.248271
4700.000002	-120.676586	0.226290	-64.615076	-0.281061	-123.911433	-0.389403	-124.202850	-0.335312
4800.000002	-111.185011	0.170667	-66.529107	-0.277406	-117.327752	-0.229716	-122.924313	0.383121
4900.000002	-114.010613	0.033924	-70.842264	-0.248167	-115.577457	-0.081463	-117.089012	-0.002861
5000.000003	-119.200423	0.298863	-71.041583	-0.489901	-117.270844	0.332299	-121.012030	0.091829
5100.000003	-125.211348	-0.297205	-67.562322	-0.080244	-113.495378	0.184983	-109.795042	0.098737
5200.000003	-99.453046	-0.370053	-61.406721	0.447890	-131.304587	0.185646	-116.656156	0.095060
5300.000003	-116.547568	-0.319534	-64.301261	-0.471525	-116.710246	-0.199506	-118.529846	0.369877
5400.000003	-120.563976	0.410782	-74.805866	-0.025426	-122.928941	0.028891	-112.539931	0.392090
5500.000003	-123.890454	0.214491	-77.199313	-0.254065	-114.642819	0.200938	-132.502101	0.463669
5600.000003	-118.119970	0.379578	-70.608505	0.247476	-126.807099	0.478436	-124.352378	0.357246
5700.000003	-128.685186	0.244889	-77.214380	0.439194	-129.852998	-0.229690	-117.910742	0.330037
5800.000003	-118.641066	-0.465816	-73.533968	-0.202850	-115.331423	-0.387492	-113.525832	0.497826
5900.000003	-117.616396	-0.021782	-70.482472	-0.285013	-114.031070	0.164620	-115.891760	-0.433907
6000.000003	-117.534945	0.071446	-65.245746	-0.426926	-121.711530	-0.186691	-128.617706	-0.185044
6100.000003	-118.015689	0.229152	-71.569765	-0.218375	-118.681091	0.402896	-118.007018	-0.344419
6200.000003	-114.267839	0.074384	-72.758522	0.437930	-118.820397	-0.261604	-122.149226	-0.064219
6300.000003	-119.550647	-0.014619	-68.318319	-0.106135	-121.443615	0.032526	-116.312853	0.037168
6400.000003	-117.540074	0.253997	-71.116531	0.363759	-113.295850	0.416096	-121.037176	-0.495899
6500.000003	-118.882224	-0.465428	-78.643912	-0.455101	-112.353703	0.470809	-133.399110	-0.371058
6600.000003	-115.887906	-0.253699	-75.105120	-0.315101	-118.012071	-0.349886	-132.189380	-0.476133
6700.000003	-111.627258	0.158773	-67.993712	-0.276083	-119.205559	0.276931	-121.247164	0.494388
6800.000003	-123.210036	-0.418752	-64.710643	-0.347353	-111.740324	-0.078177	-130.223912	-0.368352
6900.000003	-115.219322	-0.027010	-71.935074	-0.348403	-122.475300	-0.160300	-115.843466	-0.456384
7000.000004	-113.246519	-0.228852	-74.040735	-0.129231	-118.691459	0.290001	-118.632215	-0.199540
7100.000004	-122.204541	0.474379	-73.548689	-0.389561	-118.728847	-0.098180	-115.343143	-0.474069
7200.000004	-121.813814	-0.346438	-67.141097	0.443764	-124.916710	-0.140519	-116.883902	0.198234
7300.000004	-117.524860	0.284506	-80.691466	-0.465186	-118.609997	-0.238981	-120.125740	0.226581
7400.000004	-113.480371	0.490598	-75.659833	0.151219	-118.617297	-0.222754	-117.048003	0.444267
7500.000004	-112.459974	-0.051451	-69.968667	-0.022004	-111.692360	0.016114	-115.063711	0.274463
7600.000004	-117.246603	-0.193852	-70.511496	-0.265359	-128.981939	-0.448895	-124.417498	0.263819
7700.000004	-113.329917	0.118539	-66.061402	0.471465	-150.048699	0.159962	-117.231830	-0.321596
7800.000004	-85.714231	-0.389337	-49.080789	0.057751	-123.640570	0.433927	-119.894569	-0.416939
7900.000004	-124.553643	0.403356	-67.844080	-0.258550	-117.735928	0.063630	-117.017424	-0.114545
8000.000004	-126.164523	-0.425733	-73.213256	-0.204845	-115.642651	0.209515	-130.666657	-0.125444
8100.000004	-131.179883	0.015773	-69.979236	-0.205294	-117.444868	-0.442028	-122.634553	0.184317
8200.000004	-117.460818	-0.069919	-80.426732	-0.188055	-123.704577	-0.095139	-116.054169	-0.114236
8300.000004	-126.620998	-0.261246	-73.994603	0.273438	-112.486856	-0.385825	-125.460385	-0.349540
8400.000004	-122.152449	-0.439712	-68.834244	-0.329955	-115.467419	-0.006861	-114.853796	0.149116
8500.000004	-114.178404	-0.089901	-77.359858	0.079226	-117.079837	0.136272	-117.854991	0.098758
8600.000004	-135.754504	-0.392961	-71.407617	0.243753	-121.577811	0.164270	-122.089347	0.437725
8700.000004	-131.598463	0.038098	-76.644255	0.153894	-110.648703	0.254174	-119.139050	0.389045
8800.000004	-120.487176	-0.069467	-75.187093	-0.311753	-135.037699	0.313056	-121.185717	0.116547
8900.000005	-120.028112	-0.077204	-69.946998	0.079298	-111.244566	0.280371	-120.745045	0.428915
9000.000005	-113.248086	-0.389444	-72.991131	-0.325453	-120.101851	0.345141	-121.849533	-0.321155
9100.000005	-114.021140	-0.449437	-67.122459	-0.257851	-117.732472	-0.239482	-119.113945	-0.484877
9200.000005	-124.217355	-0.331649	-70.673047	0.331124	-118.084109	0.070852	-116.190882	-0.119534
9300.000005	-119.614316	0.369292	-84.680890	0.028643	-125.981165	0.019502	-133.063629	-0.131398
9400.000005	-116.937875	-0.092044	-70.496560	-0.116058	-117.702598	0.258515	-123.821347	-0.128398
9500.000005	-112.413642	-0.343823	-72.416834	0.176010	-118.643466	-0.319034	-116.682511	0.036747
9600.000005	-119.841680	0.235142	-70.888888	-0.175988	-128.663164	0.444412	-118.531699	0.447589
9700.000005	-118.340037	-0.327293	-70.546726	-0.406841	-120.467796	-0.450889	-113.359131	-0.244985
