% f5513.txt
% Date Thu, Jun 24, 2021 9:32 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	-114.092582	0.375637	-112.824060	0.120560	-13.484461	-0.401554	-22.405523	-0.230234
200.000000	-134.673395	0.243557	-116.939774	0.198608	-6.954789	0.463458	-24.227218	-0.268323
300.000000	-106.327737	0.393632	-102.493856	-0.123658	-4.961548	0.410792	-24.639094	-0.253829
400.000000	-119.865349	-0.158868	-110.874601	-0.413167	-3.728602	0.377810	-24.654011	-0.244656
500.000000	-114.034251	-0.245027	-111.135475	-0.137466	-3.390121	0.355808	-24.549039	-0.238518
600.000000	-116.894183	0.113301	-117.693832	-0.379748	-3.127935	0.339997	-24.407040	-0.234988
700.000000	-114.801915	0.186287	-118.432061	0.433653	-2.959296	0.328490	-24.326235	-0.231770
800.000000	-113.805231	0.417891	-124.306625	0.416238	-2.792431	0.320814	-24.211915	-0.228311
900.000000	-116.725019	0.178042	-115.979922	0.433811	-2.655119	0.314708	-24.082620	-0.225782
1000.000000	-123.846380	0.416782	-107.823655	-0.460313	-2.529254	0.310739	-23.952597	-0.223697
1100.000001	-125.020540	-0.349754	-113.359126	0.407292	-2.430086	0.304946	-23.826265	-0.221976
1200.000001	-123.805819	-0.420369	-114.068631	0.391203	-2.337222	0.302443	-23.704257	-0.220510
1300.000001	-141.396278	-0.446882	-116.285813	0.433681	-2.207131	0.298610	-23.585964	-0.219249
1400.000001	-122.856242	0.484394	-113.937348	0.291131	-2.107030	0.295696	-23.466559	-0.218227
1500.000001	-123.274419	0.006218	-114.595214	0.340597	-1.992966	0.292983	-23.361795	-0.217489
1600.000001	-122.240101	-0.480831	-112.349851	-0.490917	-1.909592	0.290384	-23.262538	-0.216629
1700.000001	-115.955423	0.442245	-112.096943	0.349332	-1.805949	0.288153	-23.160967	-0.216008
1800.000001	-115.200630	0.265821	-117.544370	0.321879	-1.709973	0.285803	-23.065677	-0.215405
1900.000001	-126.118310	0.477577	-114.069494	0.332205	-1.628822	0.283648	-22.971496	-0.214912
2000.000001	-120.499491	0.463353	-117.004201	0.287396	-1.546971	0.281660	-22.880587	-0.214508
2100.000001	-128.653929	-0.055722	-119.804551	0.380835	-1.462604	0.279674	-22.792539	-0.214207
2200.000001	-118.156318	-0.420815	-111.150260	0.436115	-1.380567	0.277502	-22.709187	-0.213988
2300.000001	-122.298617	0.168217	-113.895848	0.234283	-1.304762	0.275483	-22.630986	-0.213803
2400.000001	-111.339092	0.365521	-108.856325	0.367765	-1.230802	0.273676	-22.554655	-0.213617
2500.000001	-120.287488	0.479646	-110.034529	0.415183	-1.161347	0.271837	-22.484798	-0.213498
2600.000001	-115.494157	0.337796	-110.850793	0.379717	-1.094472	0.270002	-22.413067	-0.213407
2700.000001	-124.480827	-0.328959	-113.817229	0.281758	-1.017963	0.268208	-22.342305	-0.213361
2800.000001	-122.439411	-0.376419	-109.470411	0.266282	-0.952869	0.266265	-22.274895	-0.213365
2900.000001	-110.741398	0.403864	-112.941889	0.307908	-0.892405	0.264556	-22.211197	-0.213386
3000.000001	-115.647636	0.431333	-114.982982	0.380675	-0.832980	0.262738	-22.150519	-0.213422
3100.000001	-128.242114	0.428230	-112.051416	0.325473	-0.763168	0.260889	-22.091331	-0.213466
3200.000001	-116.331784	-0.480125	-113.636581	0.274004	-0.714926	0.259157	-22.033547	-0.213530
3300.000002	-127.043800	0.356542	-114.175870	0.271387	-0.654880	0.257391	-21.977143	-0.213607
3400.000002	-114.824951	0.179368	-108.801591	0.189569	-0.596991	0.255641	-21.922800	-0.213719
3500.000002	-114.143085	0.199868	-113.940652	0.189244	-0.543528	0.253899	-21.870535	-0.213837
3600.000002	-117.278329	0.363460	-119.084820	0.423479	-0.491425	0.252169	-21.819326	-0.213969
3700.000002	-117.156180	0.317334	-115.717681	0.337670	-0.441786	0.250366	-21.770107	-0.214108
3800.000002	-121.301884	-0.449644	-112.346301	-0.485797	-0.389665	0.248672	-21.722155	-0.214261
3900.000002	-115.449625	-0.465983	-111.876716	0.413717	-0.345960	0.246927	-21.675602	-0.214426
4000.000002	-137.194116	0.351267	-125.987530	-0.436379	-0.299084	0.245142	-21.630014	-0.214589
4100.000002	-119.117373	0.418174	-116.610045	0.259385	-0.260524	0.243556	-21.585651	-0.214772
4200.000002	-122.235100	0.135266	-113.947866	0.171290	-0.215737	0.241778	-21.542708	-0.214961
4300.000002	-125.069298	-0.179793	-122.352307	0.020319	-0.176102	0.240112	-21.501063	-0.215157
4400.000002	-119.239424	0.408264	-118.229092	0.176844	-0.138980	0.238411	-21.461152	-0.215342
4500.000002	-115.747128	0.367525	-117.141058	0.256463	-0.101923	0.236727	-21.421609	-0.215552
4600.000002	-115.754188	-0.009913	-133.304125	-0.152938	-0.067016	0.235037	-21.383308	-0.215756
4700.000002	-113.189895	0.229603	-115.735207	0.242542	-0.031318	0.233468	-21.346278	-0.215970
4800.000002	-116.162375	0.286669	-123.439758	0.125595	0.003055	0.231805	-21.310079	-0.216177
4900.000002	-123.842447	0.394364	-131.334681	0.026966	0.034366	0.230102	-21.274367	-0.216391
5000.000002	-116.284836	0.075203	-117.268566	-0.088235	0.064282	0.228480	-21.239787	-0.216606
5100.000002	-120.524538	0.274327	-117.901714	-0.365378	0.091314	0.226809	-21.206047	-0.216828
5200.000002	-118.768790	0.238815	-118.003971	0.486753	0.122023	0.225181	-21.173276	-0.217050
