% f324.txt
% Date Wed, Jun 23, 2021 3:09 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 1.000, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	-123.059581	0.032547	-5.633228	0.447907	-71.404822	0.276313	-16.421877	-0.267344
200.000000	-120.192323	0.211558	-11.441672	0.294365	-61.664777	-0.461774	-18.463950	-0.254632
300.000000	-106.452947	0.113936	-12.485507	0.272173	-41.019598	-0.137036	-18.488824	-0.246313
400.000000	-120.253974	0.396223	-12.805867	0.255706	-52.635021	0.474581	-18.438407	-0.240598
500.000000	-114.669693	0.181133	-13.126089	0.247255	-56.541994	0.362379	-18.341769	-0.236465
600.000000	-121.926424	0.048776	-12.917885	0.250328	-60.444325	0.418257	-18.225985	-0.233431
700.000000	-148.190907	-0.464322	-12.180436	0.236477	-57.577977	0.263669	-18.127906	-0.230902
800.000000	-116.774332	-0.180096	-12.526786	0.220000	-59.237287	0.354285	-18.018528	-0.228482
900.000000	-121.686059	0.323114	-12.565482	0.213484	-59.291825	0.430181	-17.903033	-0.226533
1000.000000	-115.906323	0.018183	-12.934314	0.206243	-57.549429	0.319908	-17.788789	-0.224888
1100.000001	-118.980131	0.346592	-12.667238	0.203937	-57.646327	0.342628	-17.676473	-0.223472
1200.000001	-114.862596	0.039188	-12.529639	0.199763	-59.664750	0.354751	-17.565901	-0.222262
1300.000001	-121.815342	0.419031	-12.397364	0.195256	-58.009635	0.297027	-17.459030	-0.221218
1400.000001	-116.484407	-0.111232	-12.330565	0.194274	-56.675533	0.317724	-17.352645	-0.220329
1500.000001	-114.450580	0.108891	-11.679712	0.194271	-57.277558	0.352837	-17.252604	-0.219604
1600.000001	-141.973270	-0.007430	-11.324431	0.184368	-57.246994	0.316059	-17.156562	-0.218934
1700.000001	-116.940288	0.023535	-10.895495	0.183105	-57.025643	0.308770	-17.061943	-0.218384
1800.000001	-119.309665	0.381218	-10.375294	0.174803	-57.517115	0.327579	-16.970656	-0.217906
1900.000001	-118.990246	-0.081200	-9.930443	0.167945	-57.312894	0.320577	-16.880187	-0.217512
2000.000001	-116.282272	-0.109260	-9.545688	0.156032	-56.630110	0.326994	-16.793673	-0.217187
2100.000001	-118.505753	-0.420373	-9.506883	0.159036	-57.841524	0.292444	-16.711517	-0.216927
2200.000001	-119.462626	0.045166	-8.527476	0.161244	-58.697042	0.321940	-16.631826	-0.216723
2300.000001	-129.737654	-0.228346	-7.403130	0.156384	-56.929166	0.294564	-16.554555	-0.216560
2400.000001	-121.994305	0.371217	-6.121235	0.149539	-57.427897	0.288899	-16.479041	-0.216444
2500.000001	-128.129263	-0.461438	-4.660970	0.139437	-56.237765	0.297399	-16.405583	-0.216363
2600.000001	-128.360765	0.158612	-2.797214	0.125528	-56.914460	0.285630	-16.333082	-0.216329
2700.000001	-116.927149	0.462278	-0.287207	0.099745	-57.236571	0.292464	-16.260443	-0.216363
2800.000001	-116.033751	0.450093	2.273391	0.048102	-56.568283	0.287173	-16.186382	-0.216567
2900.000001	-117.911720	0.339223	3.788241	-0.058245	-57.304791	0.279926	-16.130648	-0.217088
3000.000001	-114.824529	0.402806	2.323708	-0.177996	-56.214309	0.286098	-16.104064	-0.217067
3100.000001	-115.729828	0.351188	-0.058858	-0.221645	-56.244709	0.303351	-16.051631	-0.216886
3200.000001	-111.648439	0.242252	-3.311312	-0.265536	-57.333816	0.275811	-15.995102	-0.216801
3300.000002	-114.084203	0.246121	-6.376239	-0.281658	-54.990098	0.269034	-15.938370	-0.216829
3400.000002	-115.139670	0.213298	-8.874394	-0.289788	-56.230647	0.269280	-15.883554	-0.216909
3500.000002	-114.514714	0.198251	-11.149652	-0.295442	-56.073003	0.266205	-15.830783	-0.217017
3600.000002	-113.165397	0.174440	-13.305015	-0.296260	-56.320713	0.274164	-15.779649	-0.217148
3700.000002	-116.146489	-0.006337	-15.434969	-0.293012	-55.695600	0.268823	-15.730996	-0.217293
3800.000002	-117.274096	0.020089	-17.685366	-0.283674	-55.750010	0.272490	-15.683128	-0.217451
3900.000002	-114.918754	0.285266	-20.147545	-0.259263	-55.814892	0.266428	-15.636619	-0.217621
4000.000002	-127.260562	0.029303	-22.398006	-0.200996	-55.941499	0.267713	-15.591497	-0.217800
4100.000002	-115.703062	0.126010	-20.874335	-0.109030	-55.836083	0.260604	-15.547700	-0.217990
4200.000002	-114.462084	0.089264	-15.646680	-0.087577	-55.807971	0.251170	-15.505288	-0.218198
4300.000002	-113.266513	0.341207	-12.208307	-0.150003	-55.455602	0.256868	-15.447825	-0.218451
4400.000002	-121.295500	0.153793	-12.562211	-0.219025	-55.770609	0.253664	-15.405970	-0.218650
4500.000002	-116.239807	0.268178	-14.340615	-0.256526	-55.565393	0.257464	-15.366416	-0.218845
4600.000002	-110.123954	0.175453	-16.160286	-0.273015	-55.986692	0.261179	-15.327496	-0.219052
4800.000002	-119.149202	0.262386	-18.958925	-0.279570	-55.960607	0.252965	-15.253647	-0.219486
4900.000002	-116.066501	0.025256	-20.142704	-0.280538	-55.058246	0.253544	-15.217906	-0.219708
5000.000002	-111.884833	0.214855	-21.363660	-0.277082	-55.716860	0.246236	-15.183316	-0.219933
5100.000002	-116.254857	0.079871	-22.495215	-0.269961	-54.876253	0.248348	-15.149031	-0.220164
5300.000002	-119.931078	0.237616	-23.961075	-0.247720	-55.871245	0.252063	-15.083484	-0.220632
5400.000002	-114.760259	0.124679	-24.995823	-0.237969	-55.868338	0.234137	-15.051440	-0.220869
5500.000003	-115.354320	0.119473	-25.530796	-0.218218	-55.695987	0.225811	-15.020266	-0.221108
5700.000003	-110.234517	0.160579	-25.918861	-0.185202	-55.803751	0.236222	-14.955633	-0.221646
5800.000003	-112.660442	0.264259	-25.262858	-0.177282	-55.208911	0.236993	-14.937245	-0.221883
5900.000003	-116.302908	0.210960	-25.669589	-0.167199	-55.678171	0.222131	-14.906473	-0.222088
6100.000003	-117.111070	0.230179	-25.167835	-0.140653	-55.040017	0.237932	-14.850429	-0.222577
6200.000003	-118.400924	0.253474	-24.787136	-0.136768	-54.873958	0.231730	-14.823151	-0.222824
6400.000003	-116.089376	0.269761	-24.910319	-0.128744	-55.050826	0.226102	-14.770849	-0.223320
6600.000003	-118.218217	0.235999	-25.205509	-0.106537	-54.779556	0.226385	-14.719982	-0.223824
6700.000003	-111.776031	0.150480	-25.141242	-0.087643	-55.182840	0.222709	-14.695942	-0.224070
6900.000003	-122.142877	0.195131	-23.804514	-0.047107	-55.287761	0.218187	-14.647643	-0.224586
7100.000003	-112.458468	0.333057	-20.842220	-0.025765	-55.076382	0.216132	-14.605052	-0.225093
7200.000003	-110.834370	0.321909	-19.445438	-0.028585	-55.298896	0.211919	-14.582590	-0.225342
7400.000003	-109.113541	0.183843	-17.914056	-0.055988	-55.160693	0.216729	-14.539689	-0.225849
7600.000004	-117.360560	0.255860	-16.807258	-0.037027	-55.088420	0.201274	-14.497656	-0.226354
7800.000004	-110.242300	0.221713	-14.954069	-0.054589	-55.389709	0.198394	-14.457904	-0.226869
8000.000004	-106.114595	0.362550	-12.973452	-0.054476	-55.173878	0.195215	-14.418323	-0.227372
8200.000004	-105.943632	0.338638	-10.909493	-0.071118	-55.100624	0.196053	-14.380371	-0.227880
8400.000004	-103.449746	0.362779	-8.602734	-0.087500	-55.041999	0.196046	-14.344109	-0.228398
8600.000004	-101.276693	0.338073	-5.406417	-0.123213	-55.066995	0.190618	-14.308321	-0.228915
8800.000004	-97.147130	0.291480	-3.154894	-0.207960	-54.690811	0.190597	-14.275097	-0.229424
9100.000004	-97.711063	0.197431	-4.949574	-0.308446	-55.362244	0.185985	-14.226368	-0.230158
9300.000004	-98.303743	0.169753	-6.402223	-0.336982	-55.030083	0.182208	-14.194245	-0.230650
9500.000004	-98.162125	0.169188	-7.397524	-0.353311	-54.770383	0.167259	-14.162826	-0.231153
9700.000004	-98.520834	0.179756	-7.898693	-0.363009	-55.237857	0.177706	-14.131930	-0.231647
10000.000005	-97.845200	0.150465	-7.699111	-0.376131	-54.293654	0.166332	-14.086864	-0.232398
10200.000005	-97.966889	0.126745	-7.182140	-0.388259	-55.236527	0.173620	-14.058294	-0.232900
10500.000005	-96.124445	0.122291	-5.860062	-0.409531	-55.198572	0.173050	-14.016664	-0.233648
10800.000005	-93.898310	0.089655	-3.377540	-0.442692	-54.389212	0.162164	-13.975231	-0.234410
11000.000005	-91.865877	0.057589	-0.772716	-0.487213	-54.813558	0.163369	-13.949135	-0.234940
11300.000005	-89.930048	-0.145437	2.437995	0.336460	-54.576960	0.149710	-13.917817	-0.235798
11600.000005	-97.063411	-0.304997	-2.703098	0.193006	-54.848447	0.142852	-13.885774	-0.236401
11900.000005	-102.768413	-0.443053	-8.076303	0.149941	-54.612580	0.136250	-13.849530	-0.237106
12200.000006	-107.149901	0.486486	-11.784839	0.124969	-54.640712	0.138695	-13.814870	-0.237829
12500.000006	-104.524756	0.342388	-14.613775	0.107385	-54.924152	0.130920	-13.782544	-0.238564
12800.000006	-110.833207	0.340321	-16.836020	0.092315	-54.362226	0.126035	-13.750936	-0.239290
13100.000006	-102.386921	0.339750	-18.615708	0.080883	-55.134846	0.119238	-13.720243	-0.240020
13400.000006	-104.912527	0.273177	-19.512582	0.077741	-54.720435	0.128038	-13.690539	-0.240746
13800.000006	-101.874767	0.321774	-18.980472	0.034458	-54.919572	0.113061	-13.653242	-0.241714
14100.000006	-101.370543	0.306223	-20.017736	-0.016348	-55.057555	0.113665	-13.626304	-0.242438
14500.000007	-99.996709	0.281695	-22.362740	-0.066106	-54.854567	0.096060	-13.591732	-0.243399
14800.000007	-99.244118	0.264626	-23.773844	-0.091470	-54.676541	0.104270	-13.566699	-0.244118
15200.000007	-99.324855	0.240833	-26.949348	-0.119435	-55.230110	0.096844	-13.534076	-0.245068
15600.000007	-99.572353	0.241003	-28.826304	-0.104260	-55.153378	0.098557	-13.502838	-0.246027
16000.000007	-98.110023	0.231250	-29.012344	-0.090636	-55.172921	0.083021	-13.472300	-0.246982
16400.000008	-97.915303	0.235074	-27.977489	-0.090877	-55.200680	0.084575	-13.443623	-0.247928
16800.000008	-96.819857	0.229389	-27.018734	-0.127428	-55.703793	0.078366	-13.415650	-0.248876
17200.000008	-96.706731	0.235643	-28.618040	-0.161536	-55.486942	0.068617	-13.388217	-0.249823
17700.000008	-96.068944	0.226902	-30.319250	-0.150097	-55.303284	0.069045	-13.355451	-0.251007
18100.000008	-96.440767	0.243086	-29.926290	-0.136220	-55.559598	0.060657	-13.330447	-0.251956
18600.000009	-95.332985	0.219427	-28.785841	-0.144310	-56.430359	0.060362	-13.299968	-0.253134
19000.000009	-94.707280	0.227512	-29.126544	-0.176056	-56.314700	0.049102	-13.276426	-0.254076
19500.000009	-94.485175	0.225694	-31.081139	-0.159892	-56.216349	0.038967	-13.247976	-0.255254
20000.000009	-94.376867	0.238740	-30.504382	-0.124786	-56.185813	0.039687	-13.220665	-0.256434
