% f2473.txt
% Date Wed, Jun 23, 2021 6:26 PM
% Sine
% Response spectrum
% Stim level (V pk) 1.000, 0 dB filter gain, 120.0 dB attenuation
% Stim RMS (V) 0.000
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	-114.010582	0.384656	-113.104115	-0.424046	-65.014704	-0.047646	-110.401234	0.207520
200.000000	-121.845899	0.466762	-112.325057	0.209348	-76.719793	-0.173990	-114.999833	0.276298
300.000000	-119.125424	0.236330	-105.836026	0.440736	-46.071911	0.145712	-112.406976	-0.207786
400.000000	-115.637754	0.132852	-120.491738	-0.395792	-68.645067	-0.106558	-122.898914	0.190152
500.000000	-110.760540	0.241382	-111.235049	0.357034	-64.715501	0.268009	-116.704120	0.101319
600.000000	-117.139720	-0.393686	-126.303335	0.330022	-76.128990	-0.064057	-119.099820	-0.157946
700.000000	-112.692896	-0.073697	-126.712519	-0.328411	-62.175778	-0.263587	-116.662954	-0.093852
800.000000	-119.899269	0.038642	-115.004455	-0.242286	-76.756010	-0.118389	-116.758699	-0.006793
900.000000	-118.427013	0.396517	-121.699736	-0.326415	-62.016125	-0.343656	-117.380248	0.110471
1000.000000	-118.868786	0.143101	-114.733778	-0.013852	-18.541522	-0.492995	-17.645606	-0.225045
1100.000001	-125.185109	0.051030	-128.511689	0.023241	-72.761902	0.282323	-123.154515	-0.057467
1200.000001	-129.606554	0.318132	-119.285437	0.407423	-76.354830	-0.021310	-116.128136	-0.433674
1300.000001	-136.426128	0.323906	-120.595094	-0.291033	-101.592434	-0.211176	-116.257005	-0.294414
1400.000001	-118.777097	0.333988	-117.385909	0.333562	-76.067215	0.057615	-127.829368	-0.375961
1500.000001	-120.533464	0.217151	-115.296855	0.282024	-75.432787	0.478303	-114.496288	-0.445273
1600.000001	-127.715355	0.297990	-124.433945	-0.422134	-70.534123	0.157316	-122.725522	0.430049
1700.000001	-117.151916	-0.493041	-116.915763	0.138442	-75.333926	-0.416690	-113.089639	0.387260
1800.000001	-117.378913	0.037462	-121.267074	-0.091258	-81.383234	0.140881	-115.125896	0.375026
1900.000001	-121.897339	0.057158	-130.080233	0.352135	-81.499287	-0.388231	-117.930632	0.348360
2000.000001	-124.046591	-0.358912	-105.813690	0.325826	-55.320900	0.499976	-55.834018	-0.473169
2100.000001	-120.586633	0.352756	-116.787287	-0.320721	-78.433361	0.118517	-113.747429	-0.212534
2200.000001	-121.302019	0.379023	-127.640837	-0.423145	-73.696285	-0.321632	-123.781342	-0.209544
2300.000001	-119.105462	0.046488	-124.040673	0.059816	-75.164901	-0.335701	-122.979306	-0.109662
2400.000001	-119.681602	-0.208919	-120.267029	0.031109	-76.027667	-0.486030	-122.198932	0.364232
2500.000001	-116.232389	-0.280911	-130.287455	-0.436435	-75.062960	0.017242	-119.757096	-0.259986
2600.000001	-118.425385	0.364396	-138.054723	0.028687	-68.493020	0.078359	-118.042414	0.279840
2700.000001	-130.381507	0.276422	-129.712465	0.469504	-72.613967	0.382366	-123.737394	0.455324
2800.000001	-117.331500	-0.439351	-120.020796	0.238840	-70.935657	-0.294864	-124.004812	0.444202
2900.000001	-123.844093	-0.072161	-119.939945	-0.143635	-79.634408	-0.284344	-117.035486	-0.391426
3000.000001	-126.476402	-0.058660	-125.565420	-0.218159	-43.133460	0.280507	-55.844287	-0.225904
3100.000001	-114.045622	0.378220	-123.990287	-0.114357	-85.561060	0.338505	-116.048276	0.158973
3200.000001	-120.765877	-0.212670	-120.354549	-0.470727	-75.399905	-0.365462	-117.497824	-0.082350
3300.000002	-122.280991	0.365115	-142.326629	-0.127579	-72.549945	0.101047	-122.177106	-0.292128
3400.000002	-115.661390	-0.374327	-124.532790	-0.472779	-84.759663	0.356952	-129.526022	-0.217942
