% f2038.txt
% Date Wed, Jun 23, 2021 5:21 PM
% Sine
% Response spectrum
% Stim level (V pk) 1.000, 0 dB filter gain, 120.0 dB attenuation
% Stim RMS (V) 0.000
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	-143.388369	0.380742	-108.148118	0.060895	-67.793574	0.441420	-117.386076	0.119672
200.000000	-118.743049	0.230565	-117.002690	0.352868	-71.283638	0.129904	-113.354910	0.254767
300.000000	-102.723890	-0.366704	-108.031169	0.455688	-49.324301	0.191981	-110.324743	-0.281302
400.000000	-118.251414	-0.366403	-114.747290	0.410727	-74.574433	0.301413	-120.357190	-0.046792
500.000000	-122.135699	-0.077776	-113.862247	0.266577	-76.251651	-0.461620	-115.130083	-0.078931
600.000000	-119.272973	-0.068758	-122.999193	-0.077546	-60.875559	-0.457115	-119.553370	0.035020
700.000000	-115.599911	0.476512	-129.163797	0.180330	-65.395196	0.409284	-121.278715	-0.318174
800.000000	-117.432058	0.362635	-116.299539	0.446378	-79.141000	-0.417821	-121.070059	0.292115
900.000000	-117.029562	0.070440	-124.318145	0.294551	-71.774643	0.007747	-113.557001	0.027174
1000.000000	-122.517924	-0.482160	-114.385560	0.388912	-5.286816	0.386026	-17.544210	-0.225294
1100.000001	-119.706653	-0.111544	-115.728182	0.034799	-70.300184	-0.144306	-128.787925	-0.128247
1200.000001	-119.319719	0.020911	-125.211487	-0.155686	-72.915211	-0.221382	-118.808495	-0.345065
1300.000001	-114.971805	0.442593	-125.869259	-0.144616	-73.351469	0.038213	-119.285520	-0.358792
1400.000001	-131.766575	0.376776	-116.697832	-0.311794	-76.413107	-0.056823	-117.366681	-0.410831
1500.000001	-116.534331	-0.136560	-114.364725	-0.121358	-65.480100	0.317108	-117.015151	0.496218
1600.000001	-116.805663	0.391409	-117.499579	-0.355923	-88.293870	-0.149528	-119.751312	0.407035
1700.000001	-126.771973	0.164154	-125.496713	0.193781	-80.264288	0.051874	-116.929484	-0.411738
1800.000001	-118.634449	-0.470817	-119.932018	-0.264251	-70.345750	-0.443030	-114.888729	0.272858
1900.000001	-120.915938	-0.220328	-119.136060	-0.003739	-74.383572	0.450807	-119.800780	0.277815
2000.000001	-105.663992	0.292638	-109.070957	0.263558	-42.545830	0.072637	-54.943837	-0.473266
2100.000001	-119.515466	0.497971	-127.298399	-0.073820	-81.877453	0.430184	-124.827948	-0.165205
