% f1015.txt
% Date Thu, Jun 24, 2021 6:15 PM
% Sine seq
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Stim RMS (V) 0.000
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	-74.480631	-0.228562	-114.474776	-0.001362	-49.510618	0.350477	-124.622823	-0.047504
200.000000	-78.326041	-0.196849	-115.111541	-0.004129	-48.389348	0.151376	-113.433913	0.077595
300.000000	-91.248009	-0.329031	-107.688513	-0.036996	-45.184895	-0.446764	-112.249029	0.334298
400.000000	-93.741641	-0.418070	-132.491047	0.268591	-52.431341	-0.127543	-118.135329	0.248695
500.000000	-87.971365	0.020022	-122.177870	0.359665	-58.902713	0.276827	-119.349203	0.353875
600.000000	-88.409967	-0.120564	-115.020319	0.361880	-60.865402	0.042274	-124.137421	0.446748
700.000000	-85.218750	-0.058984	-125.614805	0.028653	-56.923755	0.003919	-119.944500	0.107065
800.000000	-92.624758	0.251906	-116.722175	-0.300172	-57.496527	0.078640	-114.873395	-0.334920
900.000000	-85.178502	-0.069045	-108.116561	-0.145660	-57.425568	0.353206	-116.643851	-0.198078
1000.000000	-87.032093	-0.064730	-118.491466	-0.217663	-58.269902	0.233028	-116.035083	-0.036196
1100.000001	-90.327520	-0.136455	-123.763286	-0.430404	-53.015024	-0.492774	-113.990297	0.405279
1200.000001	-92.692637	0.283331	-115.431167	0.380086	-57.722394	0.073959	-125.312670	-0.042960
1300.000001	-85.468418	-0.183658	-124.109578	0.426137	-68.261123	0.490351	-121.479024	-0.339892
1400.000001	-85.048033	0.115689	-117.047501	0.038841	-60.331385	0.467872	-118.113653	-0.392098
1500.000001	-88.026709	-0.288616	-117.432892	-0.394637	-57.931392	-0.047652	-117.333546	-0.494952
1600.000001	-84.339667	-0.003935	-117.157323	0.243451	-63.249855	-0.476252	-114.790408	0.345855
1700.000001	-79.167590	0.124266	-117.081977	0.257289	-62.830866	0.490432	-130.548598	-0.137913
1800.000001	-82.646477	0.033753	-128.955705	0.186829	-68.534809	0.385401	-121.776413	-0.455484
1900.000001	-83.837558	-0.115484	-120.711391	-0.161377	-61.680571	0.159147	-114.740592	0.496442
2000.000001	-84.288398	0.499058	-116.414111	0.486048	-67.798353	-0.348592	-115.910575	0.260793
2100.000001	-84.592845	0.026143	-111.922455	0.219894	-65.987165	-0.423272	-131.601347	-0.006587
2200.000001	-80.946311	0.036990	-118.549606	0.117682	-69.967952	-0.360657	-122.366898	0.242775
2300.000001	-80.435290	0.033521	-123.080681	-0.377838	-66.005709	0.204075	-136.858074	-0.285883
2400.000001	-77.914234	-0.359100	-118.037014	0.173092	-71.944938	-0.304799	-117.330818	0.452365
2500.000001	-81.930617	-0.004658	-119.869553	0.021938	-69.278062	-0.140483	-123.293555	0.422387
2600.000001	-82.774909	-0.419754	-117.413182	0.489720	-61.179189	0.115855	-132.882118	-0.344581
2700.000001	-79.051765	0.254062	-116.787278	0.399182	-81.883017	-0.237606	-122.852136	-0.014018
2800.000001	-80.666661	-0.212670	-125.996498	-0.252728	-64.864547	-0.448753	-121.557884	-0.110115
2900.000001	-77.670444	-0.133253	-117.070642	0.381368	-68.693246	0.317374	-120.971759	0.405086
3000.000001	-71.979075	0.206054	-119.550262	0.182252	-62.301043	0.214710	-130.639257	-0.258603
3100.000001	-88.508646	-0.104966	-117.193465	-0.352736	-65.550667	-0.463918	-126.749355	0.472767
3200.000001	-77.066614	0.114835	-122.789576	0.255303	-69.915133	-0.047090	-114.753570	-0.107975
3300.000002	-76.123328	0.150552	-114.300750	-0.045601	-65.513402	0.229361	-117.930881	0.409460
3400.000002	-78.521019	-0.067933	-122.220837	0.276985	-66.257214	0.007293	-116.596575	0.111014
3500.000002	-77.618680	-0.469813	-122.899888	-0.429895	-63.999543	-0.416411	-122.429623	-0.000650
3600.000002	-71.875511	0.393639	-120.754467	0.135653	-62.044897	0.069916	-125.869174	0.437228
3700.000002	-87.921337	-0.386132	-116.398018	-0.289899	-67.252051	-0.291429	-118.845380	-0.270931
3800.000002	-92.166863	0.356777	-120.834682	-0.256113	-66.108337	0.412051	-128.037682	-0.471694
3900.000002	-77.529180	-0.112688	-114.129854	0.348406	-71.984336	-0.240612	-116.602927	-0.252882
4000.000002	-79.857825	0.225577	-134.158075	-0.189875	-78.301268	-0.453394	-115.245310	0.137600
4100.000002	-81.235055	0.264083	-121.207906	0.184777	-66.957586	0.372895	-120.725016	0.062821
4200.000002	-69.688455	0.441037	-116.519974	-0.369908	-75.264309	-0.136033	-110.561676	0.466607
4300.000002	-88.565468	-0.386616	-120.899991	-0.071770	-66.800733	-0.316387	-124.333784	-0.354587
