% f2565.txt
% Date Thu, Jun 24, 2021 7:19 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	9.836198	0.165323	-37.893165	-0.422346	-94.370255	-0.375451	-22.670019	-0.268088
200.000000	-1.322623	0.009237	-45.844888	-0.379003	-105.218421	-0.452949	-24.869164	-0.254915
300.000000	-5.819440	-0.013946	-51.010816	-0.460261	-95.809664	0.383509	-24.868674	-0.245957
400.000000	-8.849115	-0.033513	-50.010021	-0.444660	-108.082595	-0.242131	-24.788373	-0.239504
500.000000	-11.416048	-0.044507	-52.169664	-0.451257	-106.478977	0.252121	-24.670804	-0.234950
600.000000	-12.760209	-0.041354	-53.756435	-0.468930	-110.876624	0.470579	-24.536042	-0.231690
700.000000	-13.739003	-0.061326	-55.852624	-0.483553	-112.151394	-0.082931	-24.422615	-0.228901
800.000000	-15.352893	-0.080392	-57.733784	-0.483974	-114.487988	0.494241	-24.301130	-0.226270
900.000000	-16.710647	-0.090897	-59.684380	-0.471151	-113.165901	0.040299	-24.174134	-0.224164
1000.000000	-17.509463	-0.097849	-61.255718	-0.465511	-108.634514	-0.356624	-24.049714	-0.222372
1100.000001	-18.655690	-0.109322	-62.941893	-0.475680	-140.796650	0.386404	-23.928560	-0.220852
1200.000001	-19.588047	-0.118813	-65.052513	-0.467777	-115.163837	0.095776	-23.810392	-0.219543
1300.000001	-20.486357	-0.127515	-66.539223	-0.449123	-118.674845	0.228832	-23.696118	-0.218421
1400.000001	-21.350203	-0.132105	-68.523539	-0.455058	-117.031173	-0.108198	-23.583815	-0.217468
1500.000001	-21.756461	-0.137404	-73.696669	-0.302066	-113.471500	0.109763	-23.478752	-0.216697
1600.000001	-22.319225	-0.151390	-73.786926	0.473238	-119.565852	0.232241	-23.377388	-0.215976
1700.000001	-22.928624	-0.157677	-67.464032	-0.132774	-127.462190	0.209883	-23.278204	-0.215385
1800.000001	-23.478001	-0.169462	-79.355307	-0.363861	-116.956654	0.246971	-23.183284	-0.214868
1900.000001	-24.114916	-0.178355	-76.505679	-0.091224	-122.268625	-0.159731	-23.091316	-0.214437
2000.000001	-24.704719	-0.186282	-73.484277	-0.046101	-117.114582	-0.032478	-23.002606	-0.214084
2100.000001	-25.272762	-0.193075	-70.301880	-0.072764	-121.617096	0.317544	-22.916975	-0.213802
2200.000001	-25.726729	-0.197936	-70.877183	-0.043497	-116.395171	-0.006092	-22.835228	-0.213576
2300.000001	-26.105853	-0.206059	-68.379907	-0.035056	-127.270526	-0.262580	-22.756625	-0.213395
2400.000001	-26.352524	-0.213879	-66.805818	-0.017858	-130.969742	-0.138523	-22.680908	-0.213260
2500.000001	-26.833103	-0.223950	-65.363913	-0.018208	-112.991036	-0.432234	-22.607296	-0.213156
2600.000001	-27.313503	-0.232565	-64.411419	-0.014731	-116.779808	-0.152281	-22.536504	-0.213089
2700.000001	-27.779694	-0.239651	-63.652334	-0.020761	-113.760237	-0.476999	-22.468345	-0.213058
2800.000001	-28.139883	-0.244871	-63.060437	-0.004969	-116.464165	-0.087759	-22.402425	-0.213053
2900.000001	-28.386426	-0.252371	-62.251132	0.009740	-116.457647	-0.268286	-22.338832	-0.213078
3000.000001	-28.831248	-0.260877	-61.143405	0.009702	-118.645480	-0.076468	-22.277802	-0.213121
3100.000001	-29.027416	-0.266469	-60.194051	0.014903	-125.373466	-0.384886	-22.218416	-0.213180
3200.000001	-29.331826	-0.273438	-59.368887	0.018199	-120.666442	0.178963	-22.161343	-0.213259
3300.000002	-29.746387	-0.280807	-58.369956	0.022423	-121.898199	0.095666	-22.097868	-0.213351
3400.000002	-30.202196	-0.286359	-57.519297	0.025724	-129.408369	-0.237562	-22.127410	-0.213358
3500.000002	-30.470930	-0.287240	-56.639517	0.029262	-113.616980	0.022049	-22.074461	-0.213477
3600.000002	-30.272521	-0.297169	-55.710684	0.034342	-117.187273	0.139533	-22.022467	-0.213626
3700.000002	-30.628679	-0.304555	-54.545668	0.036696	-120.893896	0.410755	-21.972613	-0.213769
3800.000002	-30.853330	-0.313191	-53.408198	0.036976	-117.006326	-0.236428	-21.923776	-0.213926
3900.000002	-31.142689	-0.319843	-52.212510	0.036722	-111.896571	0.115075	-21.876994	-0.214096
4000.000002	-31.530597	-0.324438	-50.833837	0.034789	-119.013125	0.174052	-21.831141	-0.214275
4100.000002	-31.779834	-0.329271	-49.347865	0.029820	-112.998112	0.099441	-21.785741	-0.214467
4200.000002	-32.018085	-0.332029	-47.778004	0.020123	-120.594677	0.335085	-21.742022	-0.214671
4300.000002	-32.327866	-0.330979	-45.966775	0.004147	-130.283659	0.260178	-21.699188	-0.214898
4400.000002	-32.262092	-0.322634	-44.050730	-0.021802	-132.482691	-0.174198	-21.658664	-0.215140
4500.000002	-31.367593	-0.319841	-42.433778	-0.067053	-121.575041	-0.026817	-21.620975	-0.215425
4600.000002	-30.488120	-0.334449	-42.204818	-0.124003	-123.427652	0.185245	-21.587836	-0.215657
4700.000002	-30.301147	-0.354186	-43.340120	-0.169437	-121.053995	0.369246	-21.553591	-0.215824
4800.000002	-30.328771	-0.369694	-44.680949	-0.192188	-116.631393	0.188842	-21.518053	-0.215991
4900.000002	-30.207692	-0.386144	-46.035373	-0.211623	-116.845425	0.247716	-21.482649	-0.216167
5000.000002	-30.403238	-0.398516	-47.439728	-0.218689	-117.712692	0.056225	-21.447205	-0.216353
5100.000002	-30.636576	-0.411488	-48.580085	-0.219478	-119.493577	0.398261	-21.412706	-0.216555
5200.000002	-30.755534	-0.420111	-49.508557	-0.215096	-125.297109	0.083969	-21.378868	-0.216766
5300.000002	-30.826978	-0.431703	-50.267032	-0.206379	-120.012763	-0.248784	-21.345777	-0.216987
5400.000002	-31.282271	-0.447200	-50.677649	-0.196239	-120.342325	0.011200	-21.313442	-0.217212
5500.000003	-31.404076	-0.445624	-50.842577	-0.183443	-124.844845	0.063324	-21.281609	-0.217431
5600.000003	-31.329194	-0.457604	-50.702854	-0.173001	-113.185339	0.192527	-21.250166	-0.217671
5700.000003	-31.942305	-0.466949	-50.170838	-0.164925	-118.960044	0.317101	-21.217142	-0.217956
5800.000003	-30.376095	-0.472712	-49.544808	-0.163013	-117.407435	0.063283	-21.198438	-0.218190
5900.000003	-30.895238	-0.494875	-48.839632	-0.166692	-123.356710	-0.134712	-21.167143	-0.218387
6000.000003	-31.414596	0.491728	-48.396201	-0.179853	-116.354123	-0.049206	-21.138870	-0.218623
6100.000003	-31.903401	0.482478	-48.496670	-0.192774	-126.956299	0.086132	-21.111566	-0.218850
6200.000003	-32.183057	0.477910	-48.854648	-0.200778	-121.530469	-0.157657	-21.084836	-0.219080
6300.000003	-32.266038	0.472707	-49.431092	-0.204313	-111.893602	0.095519	-21.058156	-0.219312
6400.000003	-32.216536	0.468631	-49.842508	-0.199854	-121.698450	0.027498	-21.031674	-0.219548
6500.000003	-32.036133	0.461601	-50.093202	-0.189202	-112.114179	0.146212	-21.006397	-0.219784
6600.000003	-31.655943	0.450824	-49.919322	-0.176601	-121.069182	0.478756	-20.981325	-0.220016
6700.000003	-31.442111	0.440795	-49.456442	-0.166866	-127.200468	-0.353309	-20.956552	-0.220268
6800.000003	-31.086505	0.426676	-48.668462	-0.159015	-115.084096	-0.019277	-20.932075	-0.220515
7000.000003	-30.494558	0.391694	-45.860003	-0.160902	-124.925120	0.159557	-20.888811	-0.221056
7100.000003	-30.492687	0.363156	-44.945873	-0.185193	-119.056149	0.250266	-20.865931	-0.221266
7200.000003	-31.038650	0.333952	-44.555836	-0.211736	-120.610566	-0.079671	-20.843900	-0.221508
7300.000003	-31.872569	0.305677	-44.854708	-0.235409	-116.136648	0.049640	-20.822404	-0.221746
