% f3771.txt
% Date Thu, Jun 24, 2021 8:08 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 0.500, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	-114.237833	0.136052	-5.380837	0.434428	-99.818415	-0.207339	-22.690396	-0.269742
200.000000	-109.582897	0.181218	-10.996619	0.286525	-97.481230	-0.189643	-24.760063	-0.254278
300.000000	-106.802811	-0.250158	-11.792230	0.266248	-94.891608	0.369235	-24.747293	-0.245627
400.000000	-127.077824	0.010612	-12.314397	0.251670	-113.220261	0.480446	-24.666555	-0.239286
500.000000	-116.385064	-0.278913	-12.696696	0.242919	-113.276362	-0.144674	-24.548490	-0.234820
600.000000	-120.488783	0.453152	-12.506858	0.246712	-110.498207	0.240763	-24.415671	-0.231580
700.000000	-118.281427	-0.346876	-11.910828	0.235995	-111.598544	0.261453	-24.301827	-0.228814
800.000000	-118.399659	0.260201	-12.275380	0.219843	-122.186237	0.098371	-24.179720	-0.226224
900.000000	-121.686147	0.427648	-12.200740	0.210225	-112.677071	-0.454653	-24.053103	-0.224141
1000.000000	-117.583390	0.225776	-12.750638	0.209517	-130.992591	0.314621	-23.929128	-0.222370
1100.000001	-122.495955	-0.263147	-12.687407	0.205420	-117.838415	0.101788	-23.807377	-0.220861
1200.000001	-125.347200	0.336942	-12.538924	0.200364	-118.507082	0.215754	-23.689453	-0.219575
1300.000001	-119.728820	0.290046	-12.320344	0.182146	-113.102464	0.204686	-23.574617	-0.218460
1400.000001	-119.199683	-0.058567	-13.986340	0.187406	-111.763652	0.303964	-23.463232	-0.217523
1500.000001	-114.885815	0.289114	-13.305993	0.196624	-111.317846	0.184997	-23.357516	-0.216750
1600.000001	-125.831546	-0.336194	-13.007391	0.189570	-114.219108	0.389040	-23.256134	-0.216041
1700.000001	-119.183708	0.078984	-12.871011	0.188766	-114.816508	0.301871	-23.155877	-0.215459
1800.000001	-116.954197	0.171786	-12.742147	0.182265	-118.907239	0.289768	-23.060158	-0.214952
1900.000001	-125.696167	-0.055576	-12.697650	0.178785	-115.667232	0.359809	-22.966776	-0.214529
2000.000001	-113.388948	0.173887	-12.731237	0.176179	-131.267310	-0.253548	-22.877959	-0.214175
2100.000001	-120.904486	-0.402471	-12.659153	0.175681	-120.965432	0.163230	-22.792106	-0.213901
2200.000001	-121.483828	-0.348121	-12.429061	0.176406	-119.402239	0.192716	-22.709810	-0.213683
2300.000001	-113.554976	0.209480	-12.132178	0.173048	-118.698590	0.333888	-22.630673	-0.213506
2400.000001	-115.249979	0.387329	-11.844432	0.170192	-143.731833	-0.164575	-22.554368	-0.213380
2500.000001	-117.244655	0.335864	-11.638875	0.165707	-114.104556	0.185411	-22.480645	-0.213277
2600.000001	-121.658625	-0.012226	-11.447791	0.162840	-121.455627	0.079193	-22.409878	-0.213216
2700.000001	-118.850965	-0.165507	-11.225664	0.160879	-126.549509	-0.282574	-22.341625	-0.213187
2800.000001	-128.884870	0.282678	-10.930210	0.160457	-120.377206	0.122716	-22.275252	-0.213189
2900.000001	-118.898917	-0.106499	-10.454919	0.158531	-117.867935	0.093132	-22.212299	-0.213212
3000.000001	-115.524564	-0.055239	-9.940508	0.155406	-114.613338	0.074076	-22.151857	-0.213258
3100.000001	-134.343273	-0.189730	-9.454978	0.150604	-116.900899	-0.000773	-22.092184	-0.213325
3200.000001	-125.099674	0.203024	-8.956189	0.146395	-122.384025	-0.154717	-22.033769	-0.213406
3300.000002	-126.182495	-0.268078	-8.394657	0.142344	-124.781466	0.198879	-21.977664	-0.213497
3400.000002	-122.422207	0.366588	-7.727665	0.137700	-112.425320	0.208475	-21.923218	-0.213621
3500.000002	-133.674410	-0.350130	-6.948147	0.132325	-114.321470	0.316825	-21.870377	-0.213749
3600.000002	-120.363085	-0.144132	-6.057097	0.125005	-114.696132	0.198836	-21.819078	-0.213899
3700.000002	-118.754999	0.147397	-5.031601	0.115695	-116.162911	0.156998	-21.769156	-0.214055
3800.000002	-121.062838	-0.254987	-3.796392	0.102892	-121.203773	0.217132	-21.720545	-0.214228
3900.000002	-122.694608	0.248373	-2.357338	0.084088	-110.943830	0.245883	-21.673095	-0.214425
4000.000002	-125.241002	0.234004	-0.699556	0.055437	-114.024696	0.148652	-21.626802	-0.214648
4100.000002	-118.514093	0.072942	0.849739	0.011826	-105.687711	0.146898	-21.582579	-0.214943
4200.000002	-121.437677	0.068479	1.675793	-0.058056	-107.547257	0.102214	-21.545912	-0.215285
4300.000002	-119.008295	-0.368466	1.044560	-0.131315	-110.018226	0.068114	-21.514539	-0.215477
4400.000002	-119.327179	-0.396579	-0.268660	-0.181182	-112.792800	0.003962	-21.480236	-0.215585
4500.000002	-114.222944	-0.275773	-2.309615	-0.215055	-116.416670	-0.060354	-21.443541	-0.215709
4600.000002	-117.093063	-0.429367	-4.566678	-0.234944	-111.821787	0.088049	-21.405428	-0.215849
4700.000002	-118.142372	-0.446883	-6.721533	-0.244528	-113.898205	0.039239	-21.366869	-0.216017
4800.000002	-126.146368	0.090936	-8.302607	-0.246509	-110.961687	0.047453	-21.330003	-0.216216
4900.000002	-121.943687	0.487617	-9.889862	-0.253155	-113.302341	-0.005947	-21.293988	-0.216410
5000.000002	-121.361705	-0.192691	-11.567524	-0.252522	-118.631723	-0.141859	-21.258690	-0.216621
5100.000002	-119.694269	-0.266006	-13.094308	-0.245121	-121.285479	-0.183179	-21.224320	-0.216834
5200.000002	-119.070651	-0.224977	-14.346014	-0.231584	-114.688256	0.091433	-21.190859	-0.217053
5300.000002	-135.089711	0.230391	-15.181002	-0.212713	-121.635760	0.077053	-21.157948	-0.217275
5400.000002	-115.429705	0.264532	-15.410187	-0.195657	-115.777425	0.099760	-21.125674	-0.217510
5500.000003	-117.548187	-0.453290	-15.477405	-0.182365	-123.265060	0.268582	-21.093910	-0.217730
5600.000003	-119.965268	0.144155	-15.124599	-0.168520	-116.587631	0.158314	-21.063305	-0.217975
5700.000003	-125.657826	-0.000726	-14.333657	-0.167599	-112.585149	0.212018	-21.030692	-0.218244
5800.000003	-118.528627	-0.313930	-13.917241	-0.160526	-112.544857	0.145698	-21.012590	-0.218507
5900.000003	-116.481063	-0.469582	-13.278812	-0.178888	-112.951938	0.019476	-20.981359	-0.218691
6000.000003	-127.946363	0.015221	-13.458605	-0.193954	-113.059143	0.045207	-20.952809	-0.218917
6100.000003	-127.236805	0.176918	-13.861553	-0.200267	-114.967789	0.087365	-20.925066	-0.219148
6200.000003	-114.675966	-0.015593	-14.104434	-0.205497	-111.611143	0.154476	-20.897982	-0.219381
6300.000003	-118.367785	-0.022864	-14.437931	-0.208185	-107.748462	0.057599	-20.872081	-0.219618
6400.000003	-118.254568	-0.112469	-14.691654	-0.208007	-111.660116	0.209818	-20.846314	-0.219854
6500.000003	-136.170586	0.071695	-14.753974	-0.205494	-110.579752	0.043053	-20.820866	-0.220094
6600.000003	-120.100154	0.174026	-14.574932	-0.201362	-120.111425	0.153251	-20.796002	-0.220330
6700.000003	-117.460830	0.019466	-14.000273	-0.201540	-113.143992	0.124161	-20.771399	-0.220581
6800.000003	-130.836609	0.371935	-13.245263	-0.209033	-113.417754	0.083752	-20.747418	-0.220828
7000.000003	-115.943005	-0.274312	-12.479803	-0.248976	-113.544365	0.035860	-20.703759	-0.221396
7100.000003	-127.014698	0.331959	-12.694599	-0.271565	-114.089131	0.119454	-20.681801	-0.221561
7200.000003	-140.448400	-0.059770	-13.474517	-0.284876	-113.745172	0.085145	-20.659202	-0.221795
7300.000003	-118.289607	-0.048316	-13.796241	-0.293560	-106.691001	-0.001046	-20.637019	-0.222032
7400.000003	-117.776787	0.294131	-14.142083	-0.303300	-112.972033	0.104062	-20.616382	-0.222277
7500.000003	-120.441756	0.034564	-14.571064	-0.314419	-113.585574	0.043746	-20.594852	-0.222514
7700.000004	-117.004868	-0.038440	-15.739082	-0.330943	-109.639817	0.015685	-20.552675	-0.223003
7800.000004	-119.989704	-0.185147	-16.285556	-0.335511	-117.211959	0.006309	-20.533578	-0.223248
7900.000004	-126.763123	-0.497161	-16.759336	-0.338643	-108.401377	0.032982	-20.513826	-0.223483
8100.000004	-136.670604	0.123068	-17.609793	-0.344506	-109.821087	-0.055760	-20.475143	-0.223966
8200.000004	-124.523435	0.108179	-18.005592	-0.346006	-110.557711	-0.051522	-20.456160	-0.224208
8300.000004	-117.525239	-0.278936	-18.344397	-0.346725	-112.618303	0.073527	-20.437826	-0.224449
8500.000004	-131.580562	-0.051464	-18.865933	-0.346031	-110.215797	0.046450	-20.401650	-0.224935
8600.000004	-115.404461	0.178343	-18.998380	-0.345564	-115.495638	0.016919	-20.384071	-0.225179
8800.000004	-119.079210	-0.007652	-19.090687	-0.344541	-110.912464	0.062671	-20.349396	-0.225648
8900.000004	-122.374521	-0.274897	-18.995839	-0.344916	-115.209626	-0.013613	-20.333022	-0.225904
9100.000004	-117.508557	0.388979	-18.661991	-0.349769	-114.498446	-0.026073	-20.299947	-0.226385
9200.000004	-122.011157	0.036098	-18.445044	-0.355567	-107.383737	-0.002136	-20.283876	-0.226628
9400.000004	-119.145224	-0.027302	-18.235434	-0.369071	-112.912789	0.037438	-20.252439	-0.227110
9500.000004	-116.980047	-0.364161	-18.224580	-0.376032	-111.543137	-0.001510	-20.236951	-0.227353
9700.000004	-114.586209	0.092454	-17.961548	-0.383136	-112.598003	0.007108	-20.206870	-0.227827
9800.000005	-126.369068	-0.266756	-17.649077	-0.391471	-112.269485	-0.021095	-20.191855	-0.228065
10000.000005	-131.664719	0.103351	-17.521692	-0.410202	-110.083618	-0.008635	-20.162794	-0.228543
10200.000005	-119.966155	-0.192478	-17.147449	-0.415212	-110.556478	-0.018596	-20.134487	-0.229023
10300.000005	-129.782768	0.373881	-16.482848	-0.418267	-106.411495	-0.023146	-20.120651	-0.229259
10500.000005	-127.853669	0.238585	-14.600093	-0.437436	-108.307486	0.025983	-20.092979	-0.229743
10700.000005	-119.016917	0.032140	-12.115493	-0.475534	-105.416413	-0.060393	-20.065802	-0.230231
10900.000005	-112.917892	-0.076208	-9.219928	0.452274	-105.302446	-0.194784	-20.039267	-0.230744
11000.000005	-118.655901	0.113561	-8.030660	0.396415	-106.344454	-0.256963	-20.026883	-0.230993
11200.000005	-138.593799	-0.431746	-7.788196	0.257905	-105.004080	-0.399190	-20.004885	-0.231537
11400.000005	-124.588861	-0.017798	-11.014998	0.115434	-107.299089	0.316983	-19.985897	-0.231986
11600.000005	-122.672566	-0.106568	-16.195283	0.020707	-113.914672	0.186516	-19.962642	-0.232378
11800.000005	-118.732135	0.026471	-20.834909	-0.063694	-111.821053	0.148935	-19.938001	-0.232812
12000.000006	-116.926892	-0.301829	-26.357070	-0.146099	-109.515767	0.028482	-19.914220	-0.233274
12200.000006	-125.184560	-0.160318	-31.334001	-0.219199	-117.941530	0.048853	-19.891306	-0.233724
12400.000006	-121.708965	-0.470068	-33.917970	-0.297708	-111.008144	0.053238	-19.868845	-0.234189
12600.000006	-120.069362	-0.386870	-33.185549	-0.382276	-108.349043	-0.015552	-19.847296	-0.234652
12800.000006	-122.452153	0.338179	-30.417651	-0.466222	-109.897412	0.076005	-19.825964	-0.235114
13000.000006	-123.067904	-0.007665	-27.506755	0.437359	-112.934486	-0.051607	-19.805304	-0.235579
13200.000006	-122.099794	0.245815	-26.747896	0.338169	-112.929973	0.005589	-19.783700	-0.236043
13400.000006	-122.327844	0.269703	-26.686679	0.284128	-113.943442	0.017682	-19.765480	-0.236496
13700.000006	-114.580036	0.020748	-25.128248	0.168345	-112.399402	0.065120	-19.736686	-0.237187
13900.000006	-119.266280	-0.034226	-25.984525	0.101320	-109.602188	0.136269	-19.717819	-0.237647
14100.000006	-128.462978	-0.073999	-27.375784	0.041945	-111.625704	0.145210	-19.699429	-0.238101
14400.000007	-129.408916	-0.328815	-30.863755	0.000545	-113.109760	0.070986	-19.672172	-0.238778
14600.000007	-121.520813	0.082321	-31.495620	-0.001374	-114.807274	0.165378	-19.654454	-0.239243
14800.000007	-120.603813	0.097154	-31.904593	-0.017157	-109.827136	0.089021	-19.637086	-0.239698
15100.000007	-119.610346	0.065924	-33.241176	-0.029240	-108.134717	0.096799	-19.611984	-0.240380
15300.000007	-116.585469	0.416200	-33.593488	-0.025479	-114.626001	0.260378	-19.595389	-0.240834
15600.000007	-129.619443	-0.360733	-33.625219	-0.025212	-111.350302	0.094947	-19.571011	-0.241514
15900.000007	-119.107226	-0.088717	-33.532829	-0.020892	-108.801205	0.098643	-19.547536	-0.242191
16100.000007	-115.654136	0.119447	-33.234042	-0.019220	-106.708004	0.109117	-19.532408	-0.242642
16400.000008	-116.409374	-0.030377	-32.666140	-0.017106	-107.705092	0.082064	-19.509344	-0.243318
16700.000008	-121.918169	0.044622	-31.902263	-0.015107	-110.948677	0.109357	-19.487060	-0.243993
16900.000008	-125.122926	0.277967	-31.272247	-0.014646	-107.922603	0.100776	-19.472717	-0.244444
17200.000008	-119.334067	-0.359107	-30.198499	-0.015870	-107.192829	0.066561	-19.451191	-0.245118
17500.000008	-114.803822	0.078905	-28.916827	-0.018755	-108.921859	0.046402	-19.430459	-0.245792
17800.000008	-124.441668	0.428882	-26.939425	-0.036470	-108.520667	0.100647	-19.409957	-0.246466
18100.000008	-115.854452	-0.120413	-25.158734	-0.074811	-108.204275	0.135838	-19.390129	-0.247132
18400.000008	-113.278426	0.039985	-24.302233	-0.140225	-103.914826	0.109306	-19.370453	-0.247805
18700.000009	-141.383567	-0.443134	-27.855080	-0.216128	-106.067459	0.109141	-19.351443	-0.248474
19000.000009	-115.937326	0.103795	-32.633401	-0.198114	-104.339820	0.118861	-19.332990	-0.249142
19300.000009	-121.920529	0.077425	-34.360611	-0.134831	-105.108657	0.096045	-19.314911	-0.249812
