% f5932.txt
% Date Thu, Jun 24, 2021 9:55 PM
% Ascending Sine seq
% Response spectrum
% Stim level (V pk) 0.001, 0 dB filter gain, 120.0 dB attenuation
% Freq [Hz]	Ch0 Mag [dB]	Ch0 Phase [cyc]	Ch1 Mag [dB]	Ch1 Phase [cyc]	Ch2 Mag [dB]	Ch2 Phase [cyc]	Ch3 Mag [dB]	Ch3 Phase [cyc]
%%end
100.000000	-120.284980	-0.383591	-114.219783	0.095137	2.828939	0.369842	-62.842191	-0.249968
200.000000	-115.306922	-0.192226	-113.730721	0.473609	5.497823	0.275310	-62.815996	-0.250140
300.000000	-107.932955	0.046486	-100.697452	-0.468588	5.369504	0.212614	-62.780425	-0.250279
400.000000	-120.681519	-0.433978	-108.459260	0.413772	4.497210	0.170905	-62.814300	-0.251002
500.000000	-127.173820	0.354326	-119.093509	0.403727	3.454078	0.141829	-62.827579	-0.250986
600.000000	-116.761078	0.383091	-106.089785	0.334454	2.399334	0.120947	-62.843541	-0.251182
700.000000	-122.237229	0.017498	-111.572721	0.369316	1.408875	0.105014	-62.832534	-0.251442
800.000000	-122.813138	0.354197	-113.174069	0.162241	0.484560	0.092622	-62.841305	-0.251726
900.000000	-115.418640	0.214248	-108.968784	0.325420	-0.352909	0.082911	-62.842265	-0.252056
1000.000000	-113.145249	0.320140	-119.633152	0.148402	-1.155311	0.074865	-62.847206	-0.252243
1100.000001	-119.926705	0.415119	-119.234172	0.104531	-1.861404	0.068019	-62.836471	-0.252636
1200.000001	-120.243693	0.351496	-115.981686	0.332616	-2.524637	0.062305	-62.834596	-0.252961
1300.000001	-116.147752	-0.448092	-116.724512	0.301802	-3.151356	0.057304	-62.838542	-0.252874
1400.000001	-126.274455	0.075843	-123.090155	0.168065	-3.735290	0.052960	-62.844778	-0.253028
1500.000001	-129.223343	-0.452853	-119.309885	0.253063	-4.275548	0.049085	-62.826714	-0.253292
1600.000001	-117.292963	0.276897	-114.635379	0.024062	-4.790797	0.045833	-62.856979	-0.253031
1700.000001	-122.435925	0.362704	-115.084161	0.219277	-5.277513	0.042542	-62.853326	-0.253607
1800.000001	-123.664784	-0.269901	-113.006953	0.201931	-5.726790	0.039807	-62.834425	-0.253760
1900.000001	-122.699021	-0.139728	-115.056077	0.137110	-6.154694	0.037174	-62.834069	-0.253697
2000.000001	-113.436030	0.362873	-112.523941	0.066162	-6.563186	0.034770	-62.853354	-0.254091
2100.000001	-117.475555	0.284918	-124.178304	0.199140	-6.967615	0.032639	-62.833406	-0.254426
2200.000001	-123.968153	0.001214	-120.371809	-0.170193	-7.322147	0.030602	-62.848920	-0.254184
2300.000001	-121.066997	0.116595	-116.713275	0.256098	-7.687993	0.028560	-62.834863	-0.254918
2400.000001	-124.917613	0.311403	-116.023872	0.252930	-8.028589	0.026806	-62.841828	-0.254996
2500.000001	-118.803257	-0.070741	-110.384346	0.205316	-8.353517	0.024997	-62.842038	-0.255192
2600.000001	-123.617669	0.304295	-115.608416	-0.042640	-8.671276	0.023354	-62.832331	-0.255421
2700.000001	-123.850973	0.410322	-110.318264	0.268986	-8.962224	0.021873	-62.844638	-0.255377
2800.000001	-119.866788	0.429530	-124.293673	-0.499981	-9.264850	0.020332	-62.836460	-0.255934
2900.000001	-115.561625	0.062452	-129.871115	-0.020564	-9.544563	0.018675	-62.842895	-0.256035
3000.000001	-113.303558	0.020476	-125.396467	-0.411611	-9.811139	0.017364	-62.832698	-0.256182
